B05001_001E,B05001_002E,B05001_003E,B05001_004E,B05001_005E,B05001_006E,geoid
12353.0,11827.0,17.0,74.0,175.0,260.0,35007
459.0,447.0,0.0,6.0,6.0,0.0,35021
8373.0,8088.0,0.0,48.0,116.0,121.0,35037
10828.0,10653.0,0.0,64.0,34.0,77.0,28103
28493.0,27774.0,31.0,139.0,264.0,285.0,28137
34243.0,33744.0,37.0,60.0,80.0,322.0,28107
12421.0,12254.0,53.0,68.0,35.0,11.0,28161
28721.0,28040.0,0.0,105.0,225.0,351.0,28029
241774.0,236154.0,370.0,920.0,1742.0,2588.0,28049
28356.0,27605.0,7.0,70.0,211.0,463.0,28145
21990.0,21452.0,15.0,45.0,183.0,295.0,28139
75517.0,72855.0,13.0,561.0,591.0,1497.0,28035
53459.0,51035.0,118.0,429.0,591.0,1286.0,28071
59437.0,57474.0,165.0,396.0,736.0,666.0,28087
8990.0,8985.0,0.0,5.0,0.0,0.0,28157
11495.0,11443.0,0.0,10.0,42.0,0.0,28065
28415.0,26098.0,197.0,79.0,203.0,1838.0,28123
27974.0,26457.0,170.0,204.0,73.0,1070.0,28163
32592.0,32034.0,8.0,58.0,140.0,352.0,28011
39737.0,39360.0,12.0,143.0,107.0,115.0,28113
10248.0,9955.0,0.0,63.0,79.0,151.0,49015
5017.0,4819.0,0.0,2.0,32.0,164.0,49017
36372.0,34714.0,113.0,412.0,506.0,627.0,51093
8211.0,8100.0,0.0,23.0,47.0,41.0,51620
7110.0,6634.0,24.0,137.0,187.0,128.0,51678
51588.0,49825.0,131.0,136.0,508.0,988.0,51089
16497.0,15985.0,0.0,167.0,263.0,82.0,51101
35380.0,33936.0,36.0,215.0,615.0,578.0,51109
22956.0,21724.0,61.0,161.0,149.0,861.0,51147
79444.0,73980.0,257.0,571.0,1939.0,2697.0,51165
6600.0,6496.0,0.0,18.0,29.0,57.0,51181
14365.0,13694.0,21.0,126.0,273.0,251.0,51043
30847.0,30247.0,9.0,78.0,226.0,287.0,51117
74701.0,72324.0,63.0,617.0,819.0,878.0,51015
22482.0,21327.0,40.0,270.0,601.0,244.0,51075
13139.0,12777.0,26.0,22.0,167.0,147.0,51113
93583.0,87856.0,168.0,703.0,2847.0,2009.0,51161
16665.0,16248.0,5.0,76.0,53.0,283.0,51025
11957.0,11285.0,0.0,12.0,282.0,378.0,51131
22509.0,21698.0,20.0,194.0,399.0,198.0,51163
3990.0,3842.0,0.0,38.0,87.0,23.0,51720
17593.0,15888.0,120.0,243.0,878.0,464.0,51570
6447.0,6412.0,0.0,9.0,0.0,26.0,51021
33222.0,32046.0,17.0,221.0,608.0,330.0,51023
16843.0,16659.0,0.0,30.0,70.0,84.0,51520
14788.0,13374.0,40.0,275.0,362.0,737.0,51830
29738.0,28970.0,19.0,117.0,238.0,394.0,51035
54406.0,53404.0,22.0,166.0,464.0,350.0,51191
340621.0,320346.0,602.0,4099.0,8428.0,7146.0,49011
23749.0,23197.0,89.0,119.0,212.0,132.0,51139
156505.0,108180.0,1453.0,3510.0,17668.0,25694.0,51510
135583.0,125515.0,757.0,2690.0,3762.0,2859.0,51650
231803.0,170497.0,1203.0,5323.0,25416.0,29364.0,51013
22138.0,21670.0,1.0,58.0,168.0,241.0,51027
14335.0,14259.0,0.0,29.0,27.0,20.0,46102
10146.0,9917.0,0.0,32.0,35.0,162.0,46121
31315.0,30202.0,21.0,165.0,99.0,828.0,28115
18075.0,18030.0,0.0,35.0,6.0,4.0,28051
12468.0,12375.0,0.0,21.0,33.0,39.0,28005
103498.0,98859.0,37.0,524.0,1703.0,2375.0,28089
14571.0,14103.0,0.0,31.0,118.0,319.0,28013
25202.0,24760.0,0.0,88.0,62.0,292.0,28091
19478.0,19114.0,9.0,47.0,41.0,267.0,28141
20422.0,20365.0,2.0,29.0,0.0,26.0,28153
13714.0,13477.0,0.0,48.0,17.0,172.0,28041
35787.0,35131.0,0.0,126.0,221.0,309.0,28093
7372.0,7326.0,5.0,4.0,12.0,25.0,28119
55149.0,53949.0,17.0,333.0,445.0,405.0,28109
22870.0,22329.0,75.0,17.0,23.0,426.0,28079
29376.0,28868.0,0.0,120.0,111.0,277.0,28099
151240.0,146049.0,99.0,942.0,1772.0,2378.0,28121
47086.0,46375.0,0.0,69.0,194.0,448.0,28151
12630.0,12575.0,0.0,13.0,6.0,36.0,28077
12028.0,11956.0,0.0,34.0,35.0,3.0,28111
17279.0,16909.0,0.0,28.0,93.0,249.0,28017
10129.0,10102.0,0.0,0.0,15.0,12.0,28015
23710.0,23094.0,110.0,163.0,90.0,253.0,28039
21278.0,21163.0,0.0,45.0,8.0,62.0,28043
7346.0,7292.0,7.0,0.0,30.0,17.0,28063
21524.0,21177.0,0.0,51.0,138.0,158.0,28101
25360.0,25035.0,54.0,114.0,130.0,27.0,28117
4511.0,4429.0,0.0,6.0,18.0,58.0,28125
8321.0,8255.0,13.0,24.0,12.0,17.0,28019
46653.0,45052.0,264.0,443.0,683.0,211.0,28045
23480.0,23263.0,0.0,9.0,69.0,139.0,28057
1328.0,1323.0,0.0,0.0,5.0,0.0,28055
142014.0,133498.0,1983.0,1586.0,2362.0,2585.0,28059
29804.0,29141.0,16.0,113.0,78.0,456.0,28083
10170.0,9876.0,0.0,38.0,38.0,218.0,28143
9120.0,8993.0,4.0,25.0,44.0,54.0,28021
202626.0,189751.0,445.0,2650.0,4857.0,4923.0,28047
77323.0,75408.0,54.0,310.0,567.0,984.0,28075
34432.0,34198.0,0.0,85.0,51.0,98.0,28085
27073.0,26843.0,0.0,54.0,110.0,66.0,28127
18358.0,18265.0,10.0,0.0,6.0,77.0,28159
18581.0,18358.0,0.0,47.0,80.0,96.0,28007
61223.0,58938.0,72.0,552.0,888.0,773.0,28073
84915.0,82849.0,9.0,403.0,362.0,1292.0,28081
14361.0,13573.0,33.0,34.0,132.0,589.0,28135
16063.0,15909.0,5.0,38.0,65.0,46.0,28129
47075.0,46022.0,18.0,72.0,722.0,241.0,28149
15928.0,15863.0,0.0,25.0,40.0,0.0,28023
10198.0,10102.0,0.0,17.0,5.0,74.0,28097
49481.0,47356.0,88.0,259.0,449.0,1329.0,28105
9828.0,9758.0,0.0,0.0,53.0,17.0,28155
37180.0,36407.0,0.0,128.0,210.0,435.0,28003
19808.0,19667.0,14.0,65.0,11.0,51.0,28025
19091.0,18970.0,0.0,38.0,30.0,53.0,28031
8539.0,8388.0,0.0,0.0,43.0,108.0,28053
274515.0,247427.0,4679.0,1942.0,10309.0,10158.0,42043
10973.0,10382.0,24.0,33.0,137.0,397.0,37005
81779.0,78582.0,105.0,262.0,913.0,1917.0,37027
156729.0,144402.0,408.0,966.0,4597.0,6356.0,37035
2163257.0,1635496.0,6997.0,33943.0,232199.0,254622.0,53033
21281.0,19562.0,0.0,218.0,638.0,863.0,53049
13219.0,12569.0,24.0,139.0,284.0,203.0,53051
16473.0,14948.0,40.0,242.0,659.0,584.0,53055
11620.0,11015.0,12.0,119.0,204.0,270.0,53059
48593.0,42414.0,4.0,866.0,1337.0,3972.0,53075
249325.0,202081.0,424.0,1583.0,12472.0,32765.0,53077
74487.0,69525.0,79.0,770.0,2284.0,1829.0,53009
105112.0,99947.0,41.0,842.0,2135.0,2147.0,53015
7576.0,7371.0,7.0,90.0,30.0,78.0,53019
76947.0,72321.0,96.0,814.0,1177.0,2539.0,53041
41371.0,34557.0,73.0,328.0,2016.0,4397.0,53017
81636.0,73766.0,242.0,1813.0,3741.0,2074.0,53029
859840.0,749887.0,7847.0,17622.0,47516.0,36968.0,53053
90660.0,69266.0,22.0,885.0,5353.0,15134.0,53021
60236.0,53250.0,75.0,801.0,1941.0,4169.0,53071
216812.0,190919.0,225.0,3506.0,11243.0,10919.0,53073
11641.0,11583.0,28.0,16.0,14.0,0.0,54023
23363.0,23077.0,6.0,90.0,127.0,63.0,54027
22772.0,22370.0,26.0,89.0,137.0,150.0,54009
8536.0,8441.0,0.0,40.0,22.0,33.0,54017
13842.0,13279.0,65.0,61.0,178.0,259.0,54031
56497.0,55456.0,76.0,271.0,461.0,233.0,54049
24741.0,24682.0,0.0,37.0,22.0,0.0,54059
29680.0,29252.0,1.0,82.0,224.0,121.0,54029
31645.0,31325.0,0.0,93.0,198.0,29.0,54051
25324.0,24910.0,24.0,121.0,83.0,186.0,54067
7027.0,6938.0,8.0,44.0,37.0,0.0,54093
8909.0,8824.0,0.0,21.0,8.0,56.0,54095
14205.0,14062.0,18.0,26.0,64.0,35.0,54087
16951.0,16744.0,0.0,36.0,92.0,79.0,54091
85556.0,84338.0,34.0,279.0,593.0,312.0,54107
8205.0,7916.0,18.0,0.0,42.0,229.0,54021
262475.0,239174.0,1898.0,4527.0,10969.0,5907.0,53035
26939.0,26623.0,0.0,139.0,77.0,100.0,54053
13467.0,13336.0,9.0,2.0,20.0,100.0,54063
7507.0,7499.0,4.0,0.0,4.0,0.0,54073
95318.0,93497.0,26.0,335.0,735.0,725.0,54011
56179.0,52574.0,94.0,709.0,1726.0,1076.0,54037
33801.0,33583.0,8.0,123.0,65.0,22.0,54045
7056.0,6948.0,0.0,63.0,20.0,25.0,54071
68209.0,67294.0,47.0,227.0,428.0,213.0,54033
42547.0,41683.0,17.0,184.0,477.0,186.0,54069
7396.0,7326.0,0.0,0.0,24.0,46.0,54013
17624.0,17254.0,0.0,66.0,276.0,28.0,54065
76232.0,74739.0,19.0,371.0,567.0,536.0,54081
56652.0,55821.0,0.0,217.0,423.0,191.0,54079
16730.0,16601.0,8.0,47.0,39.0,35.0,54001
19217.0,19036.0,9.0,0.0,9.0,163.0,54047
40708.0,40098.0,146.0,70.0,167.0,227.0,54099
29018.0,28719.0,10.0,85.0,96.0,108.0,54035
,,,,,,72147
,,,,,,72151
,,,,,,72003
,,,,,,72025
,,,,,,72029
,,,,,,72041
10107.0,10095.0,7.0,5.0,0.0,0.0,28069
26532.0,26351.0,55.0,12.0,73.0,41.0,28133
31547.0,29122.0,0.0,78.0,360.0,1987.0,28001
176132.0,168681.0,107.0,921.0,2706.0,3717.0,28033
563527.0,499309.0,2965.0,4141.0,32326.0,24786.0,42045
371573.0,334676.0,1593.0,2693.0,11553.0,21058.0,37067
33778.0,32194.0,10.0,160.0,228.0,1186.0,37017
68920.0,65821.0,128.0,682.0,1102.0,1187.0,37031
18375.0,17998.0,0.0,241.0,83.0,53.0,28131
97159.0,94169.0,219.0,443.0,896.0,1432.0,37045
103082.0,96911.0,304.0,1212.0,2016.0,2639.0,37049
53332.0,52008.0,65.0,94.0,301.0,864.0,37065
58874.0,55470.0,226.0,525.0,1191.0,1462.0,37077
130361.0,119206.0,1324.0,1997.0,3029.0,4805.0,37085
53239.0,48175.0,709.0,1219.0,1096.0,2040.0,37093
113625.0,104421.0,181.0,765.0,3331.0,4927.0,37089
5393.0,5142.0,0.0,12.0,63.0,176.0,37095
172525.0,160413.0,260.0,936.0,3885.0,7031.0,37097
1054314.0,880508.0,5093.0,10363.0,56607.0,101743.0,37119
20186.0,19782.0,0.0,79.0,56.0,269.0,37131
177372.0,167187.0,379.0,1539.0,2909.0,5358.0,37147
139605.0,132082.0,396.0,855.0,2024.0,4248.0,37159
44482.0,42095.0,99.0,95.0,586.0,1607.0,37181
27668.0,26674.0,71.0,205.0,416.0,302.0,37039
25796.0,24845.0,144.0,287.0,302.0,218.0,37053
226694.0,203705.0,746.0,1779.0,9366.0,11098.0,37179
68460.0,65407.0,32.0,225.0,743.0,2053.0,37193
94003.0,89512.0,85.0,424.0,1371.0,2611.0,37127
37119.0,35703.0,6.0,100.0,306.0,1004.0,37003
35741.0,33490.0,55.0,483.0,558.0,1155.0,37055
20033.0,19250.0,13.0,119.0,290.0,361.0,37185
81336.0,75927.0,143.0,254.0,1805.0,3207.0,37195
11563.0,11403.0,2.0,92.0,43.0,23.0,37073
8557.0,8467.0,0.0,7.0,29.0,54.0,37075
21405.0,20857.0,3.0,137.0,187.0,221.0,37115
12742.0,12334.0,15.0,27.0,159.0,207.0,37137
20458.0,19365.0,15.0,338.0,377.0,363.0,37149
142958.0,132897.0,168.0,665.0,2310.0,6918.0,37151
45905.0,44932.0,37.0,230.0,219.0,487.0,37169
12156.0,11837.0,0.0,12.0,37.0,270.0,37187
10813.0,10450.0,0.0,19.0,124.0,220.0,37043
332106.0,296322.0,5828.0,8715.0,12005.0,9236.0,37051
523582.0,463721.0,1100.0,4817.0,21959.0,31985.0,37081
42256.0,40402.0,151.0,436.0,330.0,937.0,37099
39479.0,37367.0,296.0,267.0,881.0,668.0,37139
133442.0,126844.0,389.0,569.0,1335.0,4305.0,37155
14254.0,13850.0,0.0,19.0,146.0,239.0,37173
1046558.0,892330.0,3949.0,11822.0,59270.0,79187.0,37183
25306.0,24463.0,2.0,88.0,281.0,472.0,37007
45109.0,43015.0,79.0,263.0,538.0,1214.0,37111
64902.0,60913.0,92.0,310.0,1197.0,2390.0,37069
9695.0,9334.0,29.0,52.0,23.0,257.0,37103
34410.0,32515.0,53.0,71.0,530.0,1241.0,37113
126860.0,120687.0,284.0,827.0,2511.0,2551.0,37019
33513.0,32062.0,9.0,183.0,484.0,775.0,37175
47243.0,45597.0,5.0,238.0,461.0,942.0,37013
56293.0,54310.0,13.0,130.0,652.0,1188.0,37047
81441.0,76905.0,178.0,427.0,1780.0,2151.0,37109
27338.0,24742.0,72.0,125.0,616.0,1783.0,37123
142938.0,121193.0,281.0,2480.0,8114.0,10870.0,37135
45189.0,43261.0,69.0,53.0,606.0,1200.0,37153
63561.0,56887.0,188.0,255.0,1232.0,4999.0,37163
72099.0,67571.0,278.0,431.0,1310.0,2509.0,37171
17501.0,16790.0,17.0,119.0,183.0,392.0,37011
254474.0,237304.0,530.0,2086.0,6462.0,8092.0,37021
,,,,,,72043
,,,,,,72051
,,,,,,72089
,,,,,,72019
,,,,,,72107
,,,,,,72129
,,,,,,72011
,,,,,,72037
,,,,,,72039
,,,,,,72045
,,,,,,72071
,,,,,,72073
,,,,,,72081
,,,,,,72085
,,,,,,72127
,,,,,,72143
,,,,,,72093
7798.0,7506.0,0.0,54.0,122.0,116.0,16059
23041.0,21355.0,0.0,126.0,370.0,1190.0,16075
9086.0,8918.0,0.0,69.0,45.0,54.0,16009
42711.0,41279.0,18.0,445.0,555.0,414.0,16017
1077.0,737.0,0.0,37.0,25.0,278.0,16033
4141.0,4088.0,0.0,1.0,23.0,29.0,16037
26433.0,23349.0,76.0,659.0,1046.0,1303.0,16039
12965.0,12199.0,19.0,94.0,163.0,490.0,16043
38705.0,36732.0,0.0,417.0,534.0,1022.0,16065
12526.0,12263.0,32.0,39.0,78.0,114.0,16079
16337.0,15990.0,0.0,122.0,162.0,63.0,16049
11080.0,10015.0,0.0,109.0,262.0,694.0,16081
7713.0,6475.0,0.0,65.0,442.0,731.0,16077
10025.0,9342.0,19.0,25.0,123.0,516.0,16087
18112.0,17822.0,0.0,61.0,163.0,66.0,17067
265670.0,257627.0,311.0,1627.0,3232.0,2873.0,17119
50509.0,48329.0,91.0,188.0,1279.0,622.0,17063
111061.0,105139.0,60.0,395.0,2270.0,3197.0,17091
15693.0,15456.0,0.0,46.0,154.0,37.0,17131
931743.0,744405.0,2034.0,8090.0,102266.0,74948.0,17043
6532.0,6483.0,0.0,6.0,16.0,27.0,17003
12367.0,12210.0,0.0,61.0,58.0,38.0,17129
110401.0,105969.0,111.0,329.0,1930.0,2062.0,17099
5223719.0,4042494.0,36800.0,44766.0,550515.0,549144.0,17031
106512.0,103767.0,20.0,545.0,1135.0,1045.0,17115
1575.0,1510.0,0.0,10.0,26.0,29.0,20199
2645.0,2614.0,0.0,7.0,17.0,7.0,20017
5686.0,4609.0,0.0,34.0,171.0,872.0,20189
3663.0,3623.0,0.0,26.0,7.0,7.0,20183
7616.0,6299.0,9.0,64.0,329.0,915.0,20067
13318.0,13033.0,7.0,81.0,126.0,71.0,20085
7470.0,7357.0,3.0,18.0,21.0,71.0,20095
2810.0,2748.0,6.0,0.0,20.0,36.0,20109
10104.0,9955.0,0.0,38.0,53.0,58.0,20131
23545.0,22825.0,27.0,161.0,168.0,364.0,20149
164345.0,135924.0,255.0,1077.0,5855.0,21234.0,20209
20331.0,19942.0,3.0,116.0,90.0,180.0,20021
66468.0,64086.0,58.0,558.0,813.0,953.0,20015
8142.0,7863.0,0.0,117.0,125.0,37.0,20027
3097.0,3064.0,0.0,17.0,3.0,13.0,20105
54977.0,51208.0,91.0,394.0,1559.0,1725.0,20169
23208.0,22827.0,0.0,155.0,119.0,107.0,20191
2858.0,2796.0,3.0,14.0,38.0,7.0,20195
6888.0,6780.0,0.0,60.0,36.0,12.0,20197
8780.0,8661.0,10.0,17.0,72.0,20.0,20205
6222.0,6096.0,2.0,29.0,65.0,30.0,20123
3603.0,3548.0,3.0,19.0,22.0,11.0,20141
16363.0,16074.0,18.0,76.0,80.0,115.0,20005
36957.0,28802.0,33.0,120.0,2888.0,5114.0,20055
2616.0,2118.0,0.0,58.0,84.0,356.0,20075
80042.0,75831.0,340.0,1616.0,1146.0,1109.0,20103
5525.0,5357.0,0.0,31.0,35.0,102.0,20201
2143.0,1915.0,0.0,9.0,51.0,168.0,20203
2838.0,2483.0,14.0,2.0,103.0,236.0,20129
5486.0,5350.0,0.0,6.0,28.0,102.0,20137
26791.0,25065.0,0.0,121.0,348.0,1257.0,20009
9060.0,8751.0,0.0,130.0,84.0,95.0,20029
2925.0,2649.0,0.0,3.0,93.0,180.0,20047
1642.0,1606.0,5.0,5.0,15.0,11.0,20101
3102.0,3065.0,0.0,0.0,37.0,0.0,20165
12032.0,11833.0,0.0,57.0,82.0,60.0,20115
16125.0,15679.0,0.0,75.0,119.0,252.0,20133
5902.0,5835.0,0.0,24.0,11.0,32.0,20143
75296.0,66960.0,287.0,1307.0,2076.0,4666.0,20161
4733.0,4663.0,0.0,8.0,41.0,21.0,20007
19004.0,18368.0,0.0,247.0,224.0,165.0,20041
18888.0,18700.0,6.0,55.0,70.0,57.0,20087
35765.0,35451.0,11.0,61.0,149.0,93.0,21089
14479.0,14395.0,0.0,11.0,42.0,31.0,21069
27290.0,27156.0,0.0,53.0,4.0,77.0,21043
24915.0,24631.0,0.0,31.0,212.0,41.0,21081
767154.0,703822.0,882.0,5699.0,25075.0,31676.0,21111
26849.0,26451.0,59.0,44.0,165.0,130.0,21141
17153.0,16730.0,0.0,84.0,85.0,254.0,21161
14520.0,14390.0,0.0,2.0,76.0,52.0,21191
2143.0,2142.0,0.0,0.0,1.0,0.0,21201
18246.0,17920.0,0.0,115.0,108.0,103.0,21215
12268.0,12101.0,0.0,47.0,24.0,96.0,21011
8090.0,7820.0,0.0,98.0,137.0,35.0,21007
29913.0,29003.0,11.0,198.0,235.0,466.0,21021
11023.0,10909.0,0.0,18.0,22.0,74.0,21087
27134.0,26877.0,0.0,76.0,111.0,70.0,21095
23177.0,22659.0,13.0,86.0,213.0,206.0,26009
36360.0,34466.0,36.0,152.0,484.0,1222.0,26061
188482.0,182010.0,54.0,1071.0,3521.0,1826.0,26093
25247.0,24538.0,26.0,110.0,267.0,306.0,26069
11763.0,11545.0,6.0,32.0,86.0,94.0,26085
24444.0,23889.0,39.0,80.0,200.0,236.0,26101
9261.0,9109.0,0.0,52.0,59.0,41.0,26119
12797.0,12586.0,0.0,46.0,80.0,85.0,26141
25289.0,25013.0,0.0,48.0,196.0,32.0,26051
261573.0,246697.0,259.0,1640.0,5729.0,7248.0,26077
43264.0,42323.0,77.0,116.0,279.0,469.0,26107
66939.0,65079.0,47.0,465.0,814.0,534.0,26103
48142.0,46934.0,34.0,186.0,440.0,548.0,26123
23232.0,22851.0,17.0,147.0,114.0,103.0,26133
24397.0,23865.0,10.0,96.0,357.0,69.0,26137
134473.0,128562.0,149.0,738.0,1845.0,3179.0,26025
25458.0,25016.0,9.0,71.0,246.0,116.0,26031
6364.0,6206.0,17.0,34.0,37.0,70.0,26095
643140.0,583114.0,2210.0,4275.0,21208.0,32333.0,26081
192778.0,187324.0,70.0,614.0,2310.0,2460.0,26145
68493.0,67559.0,20.0,279.0,363.0,272.0,26155
104786.0,102913.0,34.0,309.0,916.0,614.0,26017
26219.0,25580.0,5.0,160.0,229.0,245.0,26029
36190.0,35573.0,6.0,160.0,293.0,158.0,26041
33039.0,32152.0,25.0,256.0,361.0,245.0,26047
12644.0,11596.0,0.0,313.0,434.0,301.0,27071
32949.0,32388.0,44.0,73.0,267.0,177.0,27097
14184.0,13788.0,0.0,78.0,174.0,144.0,27113
36676.0,34949.0,25.0,159.0,870.0,673.0,27147
6343.0,6293.0,3.0,7.0,32.0,8.0,27167
15834.0,15562.0,2.0,71.0,141.0,58.0,27001
13896.0,13544.0,0.0,54.0,88.0,210.0,27043
8353.0,8042.0,5.0,51.0,70.0,185.0,27101
42658.0,38964.0,18.0,134.0,1116.0,2426.0,27067
10569.0,10295.0,0.0,70.0,152.0,52.0,27075
9413.0,9209.0,0.0,40.0,90.0,74.0,27133
15462.0,14769.0,0.0,104.0,366.0,223.0,27135
3337.0,3269.0,0.0,9.0,20.0,39.0,27155
33773.0,33119.0,1.0,131.0,228.0,294.0,27005
1235478.0,1048339.0,1150.0,12009.0,85559.0,88421.0,27053
25211.0,24565.0,4.0,149.0,242.0,251.0,27015
12010.0,11243.0,3.0,73.0,158.0,533.0,27023
8812.0,8669.0,0.0,48.0,44.0,51.0,27029
46217.0,44782.0,8.0,151.0,543.0,733.0,27049
38974.0,37959.0,1.0,409.0,409.0,196.0,27059
10047.0,9735.0,5.0,26.0,133.0,148.0,27063
39602.0,35522.0,7.0,133.0,1086.0,2854.0,27099
29129.0,28533.0,20.0,156.0,260.0,160.0,27115
153065.0,135072.0,123.0,1154.0,8061.0,8655.0,27109
13646.0,13419.0,4.0,114.0,77.0,32.0,27159
39779.0,37948.0,36.0,208.0,706.0,881.0,27009
30526.0,28832.0,0.0,103.0,473.0,1118.0,27047
201448.0,182822.0,532.0,2062.0,6188.0,9844.0,37025
22746.0,22161.0,0.0,18.0,173.0,394.0,37033
41991.0,39620.0,72.0,331.0,716.0,1252.0,37059
164664.0,155211.0,230.0,909.0,2700.0,5614.0,37057
59062.0,51630.0,84.0,364.0,1061.0,5923.0,37061
306457.0,259757.0,1211.0,3196.0,12825.0,29468.0,37063
24153.0,23275.0,14.0,66.0,263.0,535.0,37091
60125.0,52957.0,310.0,642.0,2285.0,3931.0,37105
224231.0,210412.0,368.0,2077.0,5814.0,5560.0,37129
59020.0,55977.0,200.0,458.0,759.0,1626.0,37141
124002.0,112129.0,524.0,1742.0,2507.0,7100.0,37191
35262.0,34258.0,51.0,147.0,322.0,484.0,37165
54117.0,51906.0,135.0,422.0,759.0,895.0,37189
51737.0,50532.0,76.0,108.0,421.0,600.0,37083
160576.0,147036.0,360.0,525.0,3826.0,8829.0,37001
4119.0,4017.0,0.0,0.0,20.0,82.0,37177
30876.0,29712.0,20.0,140.0,288.0,716.0,38089
4055.0,4038.0,0.0,0.0,14.0,3.0,38103
2213.0,2129.0,0.0,24.0,34.0,26.0,38013
10152.0,9789.0,0.0,77.0,121.0,165.0,38061
34061.0,31724.0,118.0,297.0,887.0,1035.0,38105
946.0,913.0,0.0,3.0,16.0,14.0,38007
2460.0,2386.0,0.0,33.0,26.0,15.0,38043
3824.0,3724.0,39.0,28.0,13.0,20.0,38019
2380.0,2355.0,1.0,7.0,12.0,5.0,38037
5927.0,5831.0,0.0,22.0,44.0,30.0,38049
1910.0,1877.0,0.0,11.0,22.0,0.0,38091
6886.0,6837.0,0.0,13.0,23.0,13.0,38005
4100.0,4026.0,0.0,0.0,38.0,36.0,38045
30544.0,29646.0,406.0,50.0,293.0,149.0,38059
4387.0,4285.0,0.0,2.0,38.0,62.0,38025
2654.0,2589.0,0.0,5.0,28.0,32.0,38051
2920.0,2854.0,0.0,8.0,9.0,49.0,38063
14603.0,14516.0,2.0,21.0,57.0,7.0,38079
10802.0,10225.0,29.0,110.0,145.0,293.0,38099
6589.0,6384.0,10.0,24.0,98.0,73.0,38009
10836.0,10618.0,0.0,33.0,37.0,148.0,38003
70400.0,65649.0,36.0,925.0,1388.0,2402.0,38035
12536.0,12179.0,1.0,37.0,309.0,10.0,38053
9608.0,9423.0,0.0,73.0,68.0,44.0,38055
4210.0,4149.0,0.0,11.0,12.0,38.0,38069
2495.0,2390.0,0.0,23.0,76.0,6.0,38075
3195.0,3166.0,0.0,6.0,8.0,15.0,38011
93737.0,91095.0,113.0,533.0,859.0,1137.0,38015
1927.0,1903.0,0.0,5.0,7.0,12.0,38047
1837.0,1823.0,6.0,0.0,5.0,3.0,38065
21064.0,20602.0,16.0,56.0,83.0,307.0,38093
11557.0,11297.0,0.0,53.0,62.0,145.0,38071
3290.0,3245.0,0.0,17.0,0.0,28.0,38031
2266.0,2231.0,0.0,13.0,17.0,5.0,38039
1405.0,1384.0,0.0,13.0,3.0,5.0,38083
704.0,703.0,0.0,0.0,0.0,1.0,38087
55654.0,52826.0,20.0,322.0,1307.0,1179.0,39159
28214.0,28139.0,0.0,12.0,32.0,31.0,39131
18872.0,18552.0,2.0,53.0,106.0,159.0,39125
812037.0,761262.0,1084.0,4307.0,20720.0,24664.0,39061
1275333.0,1127113.0,3650.0,8999.0,60822.0,74749.0,39049
14430.0,14257.0,3.0,90.0,62.0,18.0,17127
12665.0,11149.0,113.0,23.0,318.0,1062.0,17017
36378.0,35752.0,17.0,72.0,181.0,356.0,18069
24217.0,23070.0,9.0,62.0,232.0,844.0,18181
20993.0,20611.0,0.0,169.0,97.0,116.0,18075
44399.0,43106.0,0.0,220.0,158.0,915.0,18145
20792.0,20538.0,0.0,89.0,141.0,24.0,18153
189294.0,166213.0,219.0,1179.0,5186.0,16497.0,18157
316095.0,288893.0,579.0,1874.0,12708.0,12041.0,18057
81893.0,73046.0,47.0,280.0,1445.0,7075.0,18005
20212.0,19483.0,0.0,79.0,240.0,410.0,18049
47451.0,45008.0,13.0,148.0,877.0,1405.0,18113
115702.0,110879.0,186.0,503.0,2030.0,2104.0,18019
160940.0,152070.0,219.0,724.0,4579.0,3348.0,18063
66944.0,65389.0,43.0,475.0,756.0,281.0,18053
43938.0,41564.0,127.0,206.0,576.0,1465.0,18071
20878.0,20505.0,0.0,103.0,174.0,96.0,18119
33649.0,33119.0,5.0,85.0,224.0,216.0,18183
32301.0,29893.0,34.0,126.0,544.0,1704.0,18023
7153.0,7036.0,0.0,15.0,11.0,91.0,18161
49501.0,48733.0,18.0,236.0,339.0,175.0,18029
45619.0,44817.0,6.0,212.0,313.0,271.0,18093
19141.0,18871.0,0.0,76.0,64.0,130.0,18123
25589.0,25235.0,22.0,78.0,164.0,90.0,18129
19994.0,19327.0,2.0,80.0,280.0,305.0,18015
16486.0,16207.0,0.0,9.0,92.0,178.0,18045
22941.0,22258.0,0.0,178.0,301.0,204.0,18149
32295.0,31927.0,0.0,114.0,93.0,161.0,18055
25626.0,25389.0,0.0,53.0,90.0,94.0,19011
96802.0,93636.0,53.0,466.0,1156.0,1491.0,19061
6898.0,6566.0,12.0,63.0,132.0,125.0,19151
7223.0,7129.0,0.0,15.0,75.0,4.0,19177
3726.0,3696.0,0.0,0.0,16.0,14.0,19003
5637.0,5582.0,0.0,6.0,28.0,21.0,19009
27897.0,22424.0,44.0,173.0,1601.0,3655.0,06021
227075.0,207779.0,244.0,1886.0,9153.0,8013.0,06007
150075.0,120832.0,320.0,1784.0,9741.0,17398.0,06031
18699.0,17783.0,0.0,161.0,359.0,396.0,06063
281455.0,248253.0,394.0,3697.0,14089.0,15022.0,06079
978130.0,760490.0,1127.0,7695.0,82601.0,126217.0,06019
883053.0,698464.0,1453.0,6792.0,60021.0,116323.0,06029
3164182.0,2168262.0,4870.0,35748.0,513011.0,442291.0,06059
