B19013_001E,geoid
36403.0,22097
43396.0,22001
40485.0,22101
68905.0,22103
44100.0,22111
41797.0,22017
80527.0,22005
56999.0,22055
46861.0,22045
35467.0,22061
43886.0,22091
28951.0,22119
46006.0,22031
50161.0,22047
63389.0,22063
32929.0,22067
41604.0,22071
48747.0,22109
51148.0,22019
26776.0,22027
38565.0,22009
39139.0,22049
41480.0,22077
69019.0,22089
55506.0,22057
27500.0,22107
42104.0,22059
57720.0,23015
51931.0,23027
40890.0,23021
41123.0,23003
41347.0,23029
57751.0,23013
63694.0,23023
55365.0,23011
51422.0,23007
57178.0,23009
50379.0,24510
37803.0,24039
89147.0,24025
45893.0,24001
59348.0,31093
64053.0,31073
82032.0,31153
47778.0,31015
60313.0,31059
41125.0,31091
70389.0,31159
46188.0,31181
58979.0,31023
42813.0,31005
53110.0,31067
60266.0,31099
53188.0,31119
59040.0,31137
56456.0,31179
52332.0,31107
55649.0,31121
46452.0,31133
51591.0,31183
88030.0,32015
37375.0,32009
35806.0,32021
58462.0,32017
64791.0,32031
55718.0,32510
75737.0,33013
69447.0,33001
72960.0,33017
99733.0,34025
94520.0,34037
61510.0,34013
87283.0,34015
69688.0,34031
101144.0,34003
81307.0,34041
87416.0,34005
29360.0,35029
38329.0,35055
36302.0,35007
29375.0,35021
29035.0,35037
33784.0,28103
51030.0,28137
38304.0,28107
41464.0,28161
49870.0,19189
58000.0,19165
40167.0,19007
61443.0,19095
51867.0,19145
65263.0,19191
60065.0,19155
56437.0,19127
64000.0,19015
57125.0,19021
55060.0,19089
61161.0,19077
54575.0,19091
66316.0,19121
35928.0,72061
19430.0,72053
19279.0,72007
17715.0,72065
19827.0,72133
14236.0,72097
22669.0,72119
19919.0,72011
17448.0,72033
12995.0,72055
17852.0,72087
21667.0,72085
19617.0,72145
32397.0,05073
29320.0,05107
43923.0,05149
43184.0,05011
37974.0,05113
35425.0,05103
45113.0,05081
43371.0,05091
44029.0,05145
47040.0,06033
58054.0,06115
56352.0,06035
81018.0,06097
47622.0,06025
99406.0,06001
88596.0,06055
52148.0,06091
70228.0,06113
66096.0,06057
51416.0,06045
68044.0,06037
124055.0,06085
45241.0,06093
45283.0,06015
55771.0,08015
75937.0,08045
82986.0,08059
54357.0,08103
36084.0,08021
71202.0,08001
84790.0,08037
57229.0,08081
53977.0,08017
50124.0,01101
45983.0,01095
49358.0,01009
50017.0,01067
65449.0,01089
58731.0,01001
45828.0,01123
41732.0,01061
31014.0,01131
87466.0,02016
79808.0,02060
85839.0,02150
60906.0,02188
43285.0,47107
53197.0,47117
42206.0,47143
38864.0,47151
50392.0,47001
36520.0,47049
43171.0,47053
40304.0,47069
58065.0,47105
67429.0,47149
48068.0,47159
75991.0,47189
41890.0,47171
46216.0,35027
43359.0,35005
60546.0,35025
61200.0,35049
35884.0,35059
29755.0,35051
42083.0,35053
42702.0,35041
40973.0,35013
121324.0,35028
39952.0,35039
30946.0,35047
48945.0,35061
36120.0,35057
53329.0,35001
41988.0,35035
39413.0,35006
31625.0,35011
24798.0,35019
41910.0,35003
40088.0,36005
61359.0,36067
56365.0,36019
54545.0,36099
104486.0,36079
54646.0,36043
64944.0,36069
53663.0,36101
58675.0,36041
46820.0,36013
60231.0,36047
62999.0,36107
52620.0,36073
84291.0,36091
66787.0,36021
54524.0,36049
96610.0,36119
49544.0,36025
49462.0,36057
82783.0,36085
50940.0,36089
60240.0,36109
61024.0,36113
56023.0,36023
81219.0,36027
50903.0,56031
60807.0,56033
52804.0,56003
65132.0,56011
63582.0,56029
49322.0,56001
60161.0,56007
54289.0,56015
63403.0,56041
54158.0,56043
51413.0,56017
55896.0,56013
77403.0,56035
57031.0,56045
20521.0,72009
19605.0,72077
13992.0,72079
14012.0,72001
17000.0,72027
19432.0,72103
18883.0,72105
18647.0,72013
17570.0,72015
17473.0,72115
17261.0,72057
23333.0,72049
35018.0,72063
17154.0,72017
14743.0,72153
16269.0,72005
16708.0,72023
16007.0,72109
19877.0,72149
29059.0,72031
22518.0,72035
20434.0,72069
20941.0,72101
32545.0,72139
18502.0,72091
16718.0,72111
19907.0,72117
16486.0,72125
15331.0,72131
60075.0,36055
56027.0,36065
64304.0,36111
54940.0,36015
59510.0,36051
54028.0,36077
53601.0,36039
66252.0,36001
48412.0,36003
48703.0,36009
61633.0,36053
65499.0,36093
60524.0,36037
56563.0,36123
39837.0,37079
46103.0,37121
46519.0,37041
37830.0,37005
44511.0,37027
52056.0,37035
42247.0,37045
52687.0,37049
36866.0,37065
55856.0,37077
53554.0,37085
48072.0,37093
55945.0,37089
39663.0,37095
60955.0,37097
66641.0,37119
37146.0,37131
47437.0,37147
49842.0,37159
40529.0,37181
41438.0,37039
69964.0,37053
80033.0,37179
44107.0,37193
49537.0,37127
48756.0,37003
59381.0,37055
36466.0,37185
43877.0,37195
50750.0,37073
39571.0,37075
45873.0,37115
46728.0,37137
48787.0,37149
47288.0,37151
48054.0,37169
35979.0,37187
42222.0,37043
46875.0,37051
53261.0,37081
47252.0,37099
50558.0,37139
34976.0,37155
39317.0,37173
80591.0,37183
40213.0,37007
43646.0,37111
55193.0,37069
38158.0,37103
45507.0,37113
58236.0,37019
50212.0,37175
45212.0,37013
37628.0,37047
57536.0,37109
44146.0,37123
71723.0,37135
36148.0,37153
42151.0,37163
43597.0,37171
40340.0,37011
52207.0,37021
67328.0,37025
45733.0,37033
60434.0,37059
49546.0,37057
41764.0,37061
60958.0,37063
41028.0,37091
49994.0,37105
54891.0,37129
57240.0,37141
44416.0,37191
37238.0,37165
47526.0,37189
35502.0,37083
49688.0,37001
35300.0,37177
72045.0,38089
57582.0,38103
77232.0,38013
72147.0,38061
87161.0,38105
75208.0,38007
54643.0,38043
64798.0,38019
50938.0,38037
64179.0,38049
70724.0,38091
47667.0,38005
60806.0,38045
70556.0,38059
76719.0,38025
52587.0,38051
52039.0,38063
43158.0,38079
55700.0,38099
60381.0,38009
58365.0,38003
54051.0,38035
77845.0,38053
68529.0,38055
55660.0,38069
73182.0,38075
62442.0,38011
71524.0,38015
59375.0,38047
78929.0,38065
57674.0,38093
58910.0,38071
61425.0,38031
53565.0,38039
51055.0,38083
63611.0,38087
86715.0,39159
42832.0,39131
55330.0,39125
57212.0,39061
61305.0,39049
47498.0,39101
53243.0,39157
58300.0,39169
54575.0,39015
66117.0,39017
49689.0,39067
57749.0,39083
64589.0,39089
49547.0,39139
45673.0,39163
55267.0,39019
58450.0,39063
66968.0,39025
67609.0,39045
59931.0,39039
44169.0,39071
59695.0,39069
46581.0,39081
57618.0,39133
64822.0,39137
50904.0,39013
52815.0,39027
47308.0,39047
50150.0,39127
63633.0,39129
68022.0,39097
47254.0,39119
54089.0,39143
54254.0,39161
50021.0,39167
64074.0,39011
55620.0,39037
59099.0,39123
50506.0,39065
47550.0,39079
52560.0,39077
40905.0,39009
39079.0,39001
76600.0,39103
48736.0,39095
46897.0,39121
26420.0,72021
21267.0,72029
13733.0,72045
20657.0,72075
14135.0,72083
15140.0,72047
20844.0,72095
17069.0,72113
28834.0,72135
25105.0,72137
14936.0,72147
16295.0,72151
16738.0,72003
25136.0,72025
19726.0,72041
19692.0,72043
30732.0,72051
21850.0,72089
17036.0,72019
15099.0,72107
19380.0,72129
18309.0,72037
16867.0,72039
16540.0,72071
14808.0,72073
16532.0,72081
22710.0,72127
20048.0,72143
12441.0,72093
52500.0,39147
53860.0,39151
46606.0,39031
106908.0,39041
82303.0,39055
52363.0,39073
64466.0,39085
51092.0,39141
50366.0,39035
63753.0,39075
61041.0,39109
45289.0,39111
47280.0,39155
62390.0,39173
52823.0,39005
52428.0,40043
46154.0,40059
65357.0,40083
55517.0,40143
54997.0,40147
48344.0,40057
42348.0,40061
42998.0,40111
49103.0,40113
39895.0,40067
54006.0,40047
47125.0,40049
46784.0,40121
50392.0,40123
51302.0,40129
60147.0,40153
42774.0,40021
41696.0,40041
53245.0,40045
60875.0,40051
41603.0,40119
49250.0,40125
51318.0,40037
42280.0,40141
53274.0,40149
50885.0,40033
38019.0,40075
40677.0,40079
37061.0,40089
54332.0,40093
50345.0,40097
54520.0,40109
49900.0,40039
49399.0,40085
50721.0,40009
34489.0,40023
49703.0,40065
50671.0,40081
48009.0,40117
39373.0,40133
46328.0,40025
45792.0,40011
40938.0,40029
57727.0,40053
57777.0,40073
67662.0,40087
45746.0,40095
56117.0,40103
43145.0,40105
65434.0,40131
40351.0,40135
61852.0,40003
54282.0,40151
64016.0,40027
38411.0,40107
39316.0,40005
52171.0,41061
59625.0,41047
47267.0,41019
53277.0,41031
62691.0,41053
67043.0,41017
55893.0,41043
63902.0,41071
45998.0,41001
46491.0,41035
47882.0,41041
62077.0,41003
49006.0,41013
51071.0,41055
40735.0,41025
43313.0,41045
51224.0,41063
40926.0,41069
54269.0,41049
45051.0,41011
48440.0,41015
47500.0,41021
65679.0,41027
37898.0,41037
69176.0,41051
65928.0,42103
58997.0,42109
54966.0,42115
50304.0,42039
51529.0,42049
53476.0,42057
53879.0,42067
52280.0,42107
59415.0,42131
67253.0,42001
51410.0,42005
50923.0,42035
57006.0,42025
60403.0,42027
48671.0,42097
70471.0,42095
49945.0,42121
57807.0,42007
52821.0,42069
48647.0,42083
47364.0,42051
91546.0,42091
49015.0,42033
60281.0,42075
54241.0,42081
58333.0,42093
50250.0,42123
70668.0,42019
53440.0,42047
66056.0,42071
50696.0,42085
45419.0,42105
51324.0,42117
79454.0,44005
58974.0,44007
83092.0,44001
51399.0,45003
27185.0,45005
49127.0,45037
42442.0,45023
36324.0,45029
32063.0,45067
61173.0,45063
49134.0,45073
63309.0,45015
64022.0,45019
48456.0,45043
33586.0,45069
50865.0,45007
41505.0,45025
42336.0,45047
50704.0,45051
51479.0,45055
37955.0,45075
52332.0,45083
31422.0,45009
68377.0,45013
46339.0,45017
30812.0,45033
45714.0,45081
54767.0,45079
38213.0,45039
33429.0,45049
60351.0,45045
58849.0,45057
63080.0,45035
47058.0,45041
43304.0,45059
43633.0,45065
49573.0,45077
41186.0,45087
32485.0,45089
64083.0,46003
58158.0,46051
57720.0,46123
37400.0,46137
54423.0,46115
54737.0,46009
58136.0,46011
50588.0,46047
67105.0,46057
33295.0,46071
58522.0,46033
57788.0,46069
55096.0,46049
57089.0,46067
55583.0,46129
34808.0,46017
46679.0,46037
58684.0,46043
59655.0,46063
44574.0,46089
50348.0,46109
62153.0,46119
82473.0,46083
61846.0,46079
52641.0,46081
56376.0,46029
46508.0,46019
35759.0,46031
71324.0,46045
54449.0,46021
47500.0,46007
42250.0,46055
46149.0,46075
60578.0,46093
59242.0,46125
58216.0,46013
64696.0,46061
61507.0,46087
30650.0,46095
61538.0,46101
57039.0,46103
70378.0,46127
52910.0,46097
53715.0,53003
48294.0,53001
55900.0,53023
57634.0,53045
67028.0,53057
51775.0,53065
56904.0,53063
54631.0,53043
58795.0,53007
55127.0,53031
75411.0,53035
94974.0,53033
46733.0,53049
50591.0,53051
63622.0,53055
65181.0,53059
42745.0,53075
51637.0,53077
52192.0,53009
54506.0,53015
41939.0,53019
53484.0,53041
62951.0,53017
68604.0,53029
72113.0,53053
63584.0,53021
57858.0,53071
62984.0,53073
42216.0,54023
47857.0,54027
51496.0,54009
45545.0,54017
47438.0,54031
50305.0,54049
32764.0,54059
45763.0,54029
48557.0,54051
40086.0,54067
49118.0,54093
43087.0,54095
37373.0,54087
48578.0,54091
47321.0,54107
42636.0,54021
46078.0,54053
38540.0,54063
56838.0,54073
40028.0,54011
80430.0,54037
36168.0,54045
42312.0,54071
53022.0,54033
50584.0,54069
38382.0,54013
51745.0,54065
43748.0,54081
60097.0,54079
38459.0,54001
27682.0,54047
37988.0,54099
47837.0,54035
40784.0,54055
40322.0,54097
34927.0,54101
62515.0,54003
41394.0,54019
43798.0,55051
54012.0,55019
84756.0,55109
60908.0,55083
58541.0,55069
58693.0,55135
52703.0,55005
47714.0,55113
55075.0,55047
47956.0,55099
52288.0,55077
50330.0,55075
50606.0,55079
44083.0,29205
50560.0,29225
50236.0,29005
47625.0,29013
40249.0,29015
39530.0,29035
40399.0,29057
61336.0,55101
58543.0,55139
45536.0,55041
64502.0,55045
47532.0,55107
56531.0,55115
49491.0,55067
65572.0,55087
52459.0,55123
68005.0,55021
66192.0,55061
62340.0,55009
59476.0,55035
56852.0,55085
59994.0,55095
50280.0,55129
87277.0,55133
63776.0,55127
50595.0,55023
53490.0,55057
59943.0,55111
77663.0,55131
59742.0,55017
73893.0,55025
53986.0,55031
53650.0,55053
64124.0,55049
85215.0,55089
58853.0,55097
57875.0,55105
53020.0,55119
46369.0,55001
56096.0,55007
59587.0,55081
54913.0,55141
42510.0,55003
52181.0,55037
66291.0,55055
82659.0,56005
66964.0,56023
62772.0,56025
69647.0,56009
39150.0,56027
74843.0,56037
41125.0,47177
48334.0,47179
39937.0,47183
37512.0,47005
44122.0,47007
39803.0,47013
55330.0,47015
42711.0,47083
57170.0,47119
49279.0,48373
50076.0,48391
54654.0,48467
54152.0,48055
45302.0,48487
66610.0,48317
45930.0,29115
38357.0,29091
55273.0,29101
47257.0,29105
47569.0,29125
44154.0,29161
80393.0,29165
46466.0,29187
43896.0,29510
58772.0,29003
39915.0,29023
50830.0,29033
51679.0,29061
49524.0,29087
48784.0,29127
61687.0,29151
34971.0,29181
60125.0,29219
41483.0,29221
60645.0,29043
55918.0,29063
42917.0,29081
58766.0,29107
41929.0,29001
50085.0,29199
46481.0,29211
48909.0,29045
48357.0,29097
45988.0,29111
41643.0,29119
55863.0,29157
45660.0,29167
61957.0,29177
49321.0,30041
42298.0,30015
40140.0,30053
53068.0,30067
43047.0,30103
41279.0,30005
49886.0,30097
55000.0,30099
43625.0,30079
36045.0,30035
64545.0,30025
43875.0,30037
45718.0,30093
64645.0,30095
69646.0,30043
49881.0,30039
39655.0,30107
54107.0,30057
55521.0,30091
48000.0,30011
49859.0,30003
48829.0,30047
65791.0,30049
51151.0,30073
61264.0,30111
54062.0,30063
70005.0,48501
48384.0,48189
42522.0,48419
39142.0,48387
44940.0,48399
54306.0,48435
53903.0,48451
56834.0,48469
48310.0,48481
48650.0,48485
72188.0,48033
37662.0,48315
39625.0,48323
54815.0,48181
53848.0,48297
50154.0,48363
56127.0,48255
55357.0,48123
48651.0,48059
44848.0,48067
50180.0,48183
52664.0,48313
52429.0,48303
70107.0,48257
84747.0,48259
50580.0,48153
52273.0,48017
91141.0,48071
54884.0,48027
38758.0,48061
49701.0,48117
46871.0,48141
50151.0,48283
43208.0,48443
44497.0,48457
49315.0,48483
63835.0,48009
47080.0,48043
40014.0,48215
56810.0,48423
47386.0,48105
40313.0,48207
54208.0,48227
49306.0,48333
51765.0,48337
52982.0,48365
34992.0,48403
51926.0,48421
39771.0,48437
54959.0,48231
48207.0,48063
38000.0,48195
74496.0,48187
55989.0,48077
58298.0,48205
74868.0,48383
53307.0,48217
44418.0,48293
44847.0,48347
55359.0,48369
77503.0,48367
53054.0,30081
53162.0,30105
49913.0,30013
50540.0,30027
42000.0,30033
41705.0,30061
51250.0,30069
54667.0,30077
40823.0,30089
53958.0,30109
66397.0,30031
46607.0,30059
58707.0,30009
43201.0,30001
56182.0,30029
43274.0,30065
49835.0,31083
60298.0,31185
59431.0,31019
58872.0,31037
49962.0,31087
62305.0,31141
67719.0,31143
54004.0,31013
43098.0,31017
45371.0,31161
60527.0,31109
43388.0,31129
51750.0,31007
54659.0,31063
64629.0,31055
47917.0,31147
60387.0,31089
48838.0,31065
51502.0,31151
51034.0,31173
71430.0,31177
56651.0,31031
54085.0,31053
43750.0,31069
46194.0,31123
51828.0,31127
59432.0,31171
59231.0,31043
49912.0,31003
57009.0,31029
57173.0,31035
52184.0,31041
49282.0,31061
64210.0,31081
44510.0,31095
50735.0,31101
51000.0,31115
65543.0,31135
68682.0,31155
49745.0,31157
56500.0,31103
53403.0,31105
59795.0,31111
25098.0,48377
46147.0,48465
37900.0,48109
62973.0,48135
49627.0,48169
78456.0,48173
52913.0,48185
96913.0,48085
50453.0,48005
32305.0,48101
68717.0,48209
81447.0,48039
42961.0,48129
55366.0,48013
45537.0,48353
31677.0,48229
62986.0,48475
52220.0,48203
36395.0,48327
60189.0,48149
87337.0,48491
52524.0,48233
41359.0,48343
59399.0,48361
60366.0,48495
61705.0,48201
59492.0,48053
59155.0,48171
59607.0,48113
62000.0,48311
50635.0,48503
64359.0,48251
52078.0,48223
50464.0,48357
48798.0,48275
49778.0,48309
47500.0,48095
40766.0,48137
37276.0,48133
53088.0,48243
33382.0,48247
80902.0,48339
27161.0,48127
46475.0,48479
72500.0,48011
50142.0,48069
43730.0,48273
60202.0,48097
40759.0,48107
46146.0,48151
41186.0,48131
66390.0,48031
44370.0,48241
51248.0,48245
26738.0,48271
64545.0,48359
45111.0,48279
59091.0,48295
47707.0,48307
42276.0,48319
42540.0,48125
64511.0,31139
48269.0,31165
54203.0,31021
71846.0,31025
56768.0,31039
56905.0,31051
41716.0,31057
46500.0,31075
47869.0,31077
57104.0,31079
51726.0,31085
59167.0,31131
48808.0,31145
61869.0,31027
50750.0,31045
54712.0,31097
53871.0,31033
53721.0,31047
53000.0,31071
48125.0,31117
49032.0,31125
63986.0,31167
55324.0,31175
57824.0,32001
66810.0,32005
50491.0,32027
67105.0,32011
67756.0,32013
60827.0,32033
81232.0,32007
47300.0,32023
66292.0,32029
59340.0,32003
56875.0,32019
64751.0,33005
63389.0,33009
93756.0,33015
61312.0,33019
81460.0,33011
47117.0,33007
63153.0,33003
81057.0,34021
54149.0,34011
113611.0,34035
70909.0,34029
62110.0,34001
89533.0,34023
66842.0,34033
67074.0,34009
70451.0,34007
80198.0,34039
71189.0,34017
115379.0,34019
115527.0,34027
42526.0,35023
33834.0,35031
63802.0,35043
37843.0,35017
45092.0,35009
54744.0,48287
67700.0,48439
43455.0,48001
76871.0,48139
62806.0,48239
55990.0,48265
47902.0,48331
53516.0,48093
39497.0,48145
28333.0,48047
66206.0,48015
38021.0,48261
52559.0,48089
56556.0,48409
68261.0,48381
45083.0,48411
53229.0,48413
34459.0,48507
58776.0,48057
43625.0,48155
60690.0,48175
50825.0,48193
51492.0,48335
50196.0,48449
54403.0,48285
44627.0,48445
64536.0,48497
48913.0,48321
52397.0,48371
100920.0,48397
53143.0,48441
40000.0,48447
43742.0,48471
53394.0,48499
45137.0,48007
40962.0,48079
45000.0,48081
52893.0,48099
70625.0,48211
54871.0,48341
42528.0,48375
40353.0,48405
46935.0,48417
30387.0,48427
52171.0,48461
48365.0,48049
34673.0,48191
53783.0,48159
46729.0,48163
60772.0,48281
49168.0,50019
71587.0,50013
73647.0,50007
64003.0,50015
65485.0,50011
50563.0,50005
51985.0,50025
56183.0,50003
68825.0,50001
44349.0,50009
65328.0,35015
28446.0,35033
50518.0,35045
36258.0,28009
40219.0,28037
29121.0,28027
35872.0,28061
41775.0,28067
30961.0,28147
42354.0,28095
44759.0,28115
21504.0,28051
33981.0,28005
71824.0,28089
37263.0,28013
32090.0,28091
37681.0,28141
37706.0,28153
49677.0,28041
42233.0,28093
25283.0,28119
46901.0,28109
37096.0,28079
37987.0,28099
65996.0,28121
29705.0,28151
41914.0,28077
42469.0,28111
36548.0,28017
46052.0,28015
47292.0,28039
40122.0,28043
25019.0,28063
35958.0,28101
39256.0,28117
29394.0,28125
36777.0,28019
48119.0,28045
44567.0,28057
24208.0,28055
51657.0,28059
26735.0,28083
39370.0,28143
29338.0,28021
47894.0,28047
42534.0,28075
42606.0,28085
43850.0,28127
34724.0,28159
33767.0,28007
60328.0,28073
50559.0,28081
29864.0,28135
43105.0,28129
45113.0,28149
43207.0,28023
39840.0,28097
40453.0,28105
62791.0,50023
62242.0,49027
74562.0,49045
59839.0,49053
47044.0,49025
102958.0,49043
51557.0,49019
42813.0,49031
57902.0,49033
85166.0,49051
55221.0,49001
62233.0,49003
51807.0,49021
53838.0,49039
54799.0,49041
67244.0,49057
45394.0,49037
74865.0,49035
75417.0,49009
44245.0,49055
51158.0,49007
91341.0,49029
59038.0,49005
61463.0,49023
87678.0,51095
39758.0,51167
40932.0,51173
59471.0,51540
49664.0,51031
70307.0,51087
94274.0,51099
53711.0,51103
32888.0,51105
64237.0,51115
57438.0,51119
71912.0,51149
49517.0,51159
39820.0,51169
88628.0,51177
58696.0,51011
56254.0,51067
63982.0,51097
57977.0,51121
87904.0,51127
47469.0,51049
29932.0,51051
42669.0,51083
142299.0,51107
107132.0,51153
61348.0,51175
48587.0,51091
65103.0,51033
70537.0,51073
43073.0,51141
89090.0,51145
57252.0,51171
100783.0,51061
52611.0,51790
76873.0,51065
45730.0,28155
42086.0,28003
31833.0,28025
38178.0,28031
28962.0,28053
60715.0,42043
63379.0,42055
59399.0,42119
56096.0,42127
50509.0,42009
63934.0,42089
51678.0,42061
63543.0,42125
45927.0,42101
66457.0,42133
49320.0,42063
71269.0,42041
61043.0,42003
60471.0,42129
39717.0,42053
49181.0,42013
50204.0,42073
52358.0,42015
46659.0,42021
100214.0,42029
63728.0,42011
50219.0,42087
47298.0,29129
34776.0,29229
70510.0,29047
42100.0,29065
44720.0,29195
53580.0,29227
45594.0,29079
39003.0,29141
40324.0,29179
67420.0,29189
49656.0,29209
44403.0,29009
55328.0,29019
60066.0,29051
44438.0,29055
37435.0,29093
46992.0,29117
58010.0,29135
33859.0,29155
46157.0,29159
34265.0,29203
47740.0,29175
36380.0,29069
57214.0,29071
52700.0,29089
55134.0,29095
47171.0,29131
42849.0,29171
46031.0,29213
51916.0,29021
49839.0,29025
36297.0,51750
58818.0,51840
46073.0,51001
55708.0,51045
51521.0,51063
54520.0,51071
36544.0,51077
45535.0,51135
74284.0,51157
57198.0,51036
77935.0,51047
60346.0,51053
67398.0,51079
89390.0,51085
44303.0,51111
71548.0,51137
27063.0,51595
49364.0,51197
78640.0,51550
46679.0,51660
79880.0,51003
64199.0,51019
49025.0,51029
38888.0,51195
40655.0,51580
52175.0,51740
76610.0,51810
47673.0,51005
33575.0,51640
53853.0,51193
62632.0,51133
53866.0,51155
69116.0,51187
37203.0,51590
65641.0,51630
52888.0,51009
49738.0,51017
39030.0,51670
53215.0,51700
78002.0,51069
46409.0,51680
92069.0,51199
34371.0,51690
64313.0,51125
47690.0,51143
32455.0,51530
127610.0,51610
38679.0,51730
97118.0,51735
116979.0,51600
45011.0,51820
44230.0,51770
74884.0,51800
51590.0,51710
57946.0,51007
82599.0,51041
124831.0,51059
47240.0,53047
56004.0,53037
69433.0,29037
62701.0,29049
43542.0,29059
34182.0,29085
64196.0,29113
43966.0,29137
50813.0,29145
46385.0,29163
84978.0,29183
53732.0,29031
50351.0,47031
60711.0,47047
30136.0,47067
41924.0,47073
36004.0,47091
49485.0,47103
37430.0,47111
57708.0,47127
63307.0,47147
51585.0,47051
56667.0,47009
61913.0,47021
38092.0,47019
44064.0,47057
49614.0,47055
39896.0,47097
43614.0,47099
48161.0,47113
49432.0,47115
37197.0,47133
39554.0,47137
41427.0,47181
112962.0,47187
50415.0,47003
42595.0,47059
45958.0,47035
42724.0,47175
36835.0,47025
43596.0,47081
45667.0,47085
44259.0,47141
49610.0,47155
45809.0,47161
51946.0,47023
42031.0,47039
35207.0,47087
39161.0,47109
53367.0,47145
51331.0,47011
43619.0,47063
44671.0,47173
40682.0,47071
53076.0,47043
41333.0,47129
42429.0,47123
40502.0,47079
44717.0,47033
35191.0,47095
57470.0,47093
69023.0,53005
75253.0,53011
