B05001_001E,B05001_002E,B05001_003E,B05001_004E,B05001_005E,B05001_006E,geoid
3398.0,2421.0,88.0,0.0,531.0,358.0,34013011200
3334.0,2493.0,0.0,38.0,445.0,358.0,34013011600
2729.0,2351.0,38.0,27.0,190.0,123.0,34013004600
2982.0,2343.0,155.0,25.0,206.0,253.0,34013004802
1099.0,810.0,0.0,0.0,184.0,105.0,34013006400
5695.0,3029.0,140.0,19.0,1002.0,1505.0,34013006800
1917.0,838.0,265.0,48.0,322.0,444.0,34013000400
9360.0,4944.0,0.0,90.0,1711.0,2615.0,34013002201
3494.0,3046.0,16.0,34.0,231.0,167.0,34013004900
5298.0,3040.0,258.0,178.0,877.0,945.0,34031175402
2491.0,2141.0,0.0,195.0,129.0,26.0,34031175601
6881.0,4415.0,307.0,15.0,1346.0,798.0,34031175602
5429.0,3206.0,704.0,117.0,928.0,474.0,34031175701
4427.0,2778.0,167.0,78.0,1091.0,313.0,34031175703
4225.0,2925.0,84.0,235.0,640.0,341.0,34031175704
4315.0,1861.0,126.0,96.0,1363.0,869.0,34031175801
6973.0,2859.0,203.0,201.0,1217.0,2493.0,34031175802
3902.0,2276.0,152.0,37.0,576.0,861.0,34031180201
7216.0,2722.0,201.0,200.0,1787.0,2306.0,34031180202
2748.0,826.0,28.0,17.0,535.0,1342.0,34013007700
3079.0,1921.0,449.0,42.0,328.0,339.0,34013009200
5076.0,2949.0,99.0,12.0,1001.0,1015.0,34013002300
1352.0,964.0,53.0,11.0,166.0,158.0,34013006600
1401.0,1230.0,46.0,7.0,38.0,80.0,34013005200
2121.0,1597.0,12.0,0.0,218.0,294.0,34013018100
3187.0,2409.0,2.0,5.0,254.0,517.0,34013001100
2697.0,1978.0,17.0,7.0,389.0,306.0,34013001400
4935.0,3610.0,0.0,75.0,896.0,354.0,34013020600
2745.0,2003.0,38.0,20.0,394.0,290.0,34013010100
4226.0,2458.0,0.0,50.0,1263.0,455.0,34013012700
4096.0,2544.0,157.0,12.0,894.0,489.0,34013014200
3012.0,2621.0,14.0,65.0,239.0,73.0,34013019400
2730.0,2385.0,14.0,8.0,232.0,91.0,34013021801
4853.0,1533.0,51.0,23.0,947.0,2299.0,34013006900
4097.0,3069.0,22.0,13.0,694.0,299.0,34013015200
5407.0,4159.0,8.0,16.0,952.0,272.0,34013017301
4602.0,2982.0,180.0,107.0,803.0,530.0,34013014500
5149.0,4464.0,26.0,30.0,343.0,286.0,34013004700
4892.0,3022.0,523.0,109.0,567.0,671.0,34013009600
4579.0,3379.0,69.0,39.0,672.0,420.0,34013015600
4433.0,2770.0,7.0,32.0,1095.0,529.0,34013018800
6356.0,6176.0,3.0,38.0,98.0,41.0,34029713100
4081.0,3732.0,20.0,38.0,198.0,93.0,34029713202
2738.0,2596.0,0.0,18.0,109.0,15.0,34029713500
3596.0,3167.0,18.0,24.0,363.0,24.0,34029714100
827.0,781.0,0.0,0.0,29.0,17.0,34029714400
8564.0,7744.0,128.0,105.0,436.0,151.0,34029717101
3916.0,3426.0,3.0,0.0,436.0,51.0,34029722300
3541.0,3144.0,43.0,66.0,288.0,0.0,34029731204
2296.0,1936.0,10.0,24.0,228.0,98.0,34029731206
7485.0,6918.0,20.0,85.0,320.0,142.0,34029736102
4510.0,4265.0,9.0,23.0,181.0,32.0,34029731103
5950.0,5599.0,0.0,11.0,239.0,101.0,34029725002
1457.0,1412.0,0.0,10.0,21.0,14.0,34029726000
4432.0,4009.0,0.0,10.0,251.0,162.0,34025808800
4032.0,3833.0,0.0,16.0,124.0,59.0,34025801400
5549.0,4952.0,19.0,35.0,497.0,46.0,34025801800
5616.0,5304.0,0.0,70.0,112.0,130.0,34025805300
4751.0,3443.0,34.0,31.0,471.0,772.0,34025805400
3790.0,2276.0,106.0,19.0,396.0,993.0,34025805800
2796.0,1799.0,0.0,41.0,573.0,383.0,34025806504
3793.0,3590.0,33.0,0.0,110.0,60.0,34029731002
4173.0,3672.0,23.0,10.0,421.0,47.0,34029731202
2259.0,2191.0,0.0,6.0,48.0,14.0,34029739000
3747.0,3434.0,0.0,45.0,194.0,74.0,34029716000
4422.0,3565.0,488.0,0.0,201.0,168.0,34001011300
8862.0,5993.0,265.0,89.0,1880.0,635.0,34001011701
16571.0,13641.0,328.0,105.0,1965.0,532.0,34001011802
1819.0,1681.0,13.0,23.0,60.0,42.0,34001012702
2941.0,1375.0,86.0,0.0,706.0,774.0,34001000400
1413.0,740.0,209.0,7.0,176.0,281.0,34001001900
4153.0,3346.0,112.0,15.0,208.0,472.0,34001010600
5297.0,3548.0,214.0,46.0,785.0,704.0,34001012200
1882.0,1750.0,31.0,0.0,61.0,40.0,34001001100
2469.0,1069.0,55.0,0.0,449.0,896.0,34001002300
2620.0,1545.0,96.0,20.0,273.0,686.0,34001002400
3934.0,2665.0,177.0,10.0,618.0,464.0,34001002500
3154.0,2924.0,28.0,11.0,104.0,87.0,34001010101
5987.0,5621.0,80.0,0.0,140.0,146.0,34001010700
3707.0,2795.0,33.0,59.0,538.0,282.0,34039034100
7120.0,3590.0,131.0,117.0,1589.0,1693.0,34039031300
3715.0,3290.0,11.0,0.0,166.0,248.0,34041030600
2478.0,2315.0,10.0,4.0,84.0,65.0,34041031602
3055.0,2820.0,8.0,42.0,126.0,59.0,34041032101
3217.0,3086.0,0.0,13.0,89.0,29.0,34041032300
4552.0,4008.0,150.0,35.0,94.0,265.0,34041030700
4597.0,3676.0,24.0,53.0,383.0,461.0,34041031401
6458.0,5912.0,0.0,72.0,278.0,196.0,34041031900
5523.0,4883.0,25.0,19.0,404.0,192.0,34041032102
2100.0,1978.0,18.0,20.0,58.0,26.0,34041032400
3002.0,2706.0,25.0,30.0,116.0,125.0,34041030800
5488.0,4850.0,0.0,29.0,447.0,162.0,34041031301
6478.0,5680.0,80.0,44.0,401.0,273.0,34041032000
4576.0,4136.0,53.0,54.0,228.0,105.0,34041031302
8288.0,7254.0,140.0,10.0,560.0,324.0,34041032200
5764.0,5190.0,40.0,0.0,376.0,158.0,34041031101
3146.0,2592.0,45.0,0.0,298.0,211.0,34041030900
4733.0,4499.0,18.0,0.0,133.0,83.0,34041031601
2601.0,2454.0,5.0,10.0,93.0,39.0,34041031700
4904.0,3999.0,44.0,47.0,412.0,402.0,34041031402
7434.0,6166.0,0.0,44.0,746.0,478.0,34041031500
2655.0,2499.0,14.0,9.0,75.0,58.0,34041031800
3864.0,3704.0,2.0,4.0,125.0,29.0,34041031102
7665.0,7021.0,31.0,71.0,344.0,198.0,34041031200
4243.0,1302.0,114.0,13.0,957.0,1857.0,34017016200
3565.0,1208.0,87.0,87.0,1089.0,1094.0,34017016400
3022.0,1970.0,7.0,40.0,445.0,560.0,34017017900
2895.0,1556.0,114.0,37.0,593.0,595.0,34017018100
4027.0,2884.0,7.0,18.0,318.0,800.0,34017019200
3333.0,1198.0,131.0,62.0,914.0,1028.0,34017016000
1477.0,586.0,198.0,85.0,369.0,239.0,34031182301
5863.0,2320.0,280.0,160.0,1028.0,2075.0,34031182302
3006.0,1405.0,113.0,40.0,766.0,682.0,34031183101
4988.0,2474.0,372.0,59.0,1053.0,1030.0,34031183102
4145.0,3269.0,45.0,26.0,599.0,206.0,34031196401
6904.0,5243.0,16.0,0.0,685.0,960.0,34031196402
6655.0,6209.0,36.0,105.0,262.0,43.0,34031216701
5621.0,4669.0,16.0,44.0,631.0,261.0,34031216702
2799.0,2061.0,101.0,7.0,474.0,156.0,34031223801
7795.0,6013.0,123.0,24.0,1150.0,485.0,34031223802
4681.0,3549.0,25.0,6.0,666.0,435.0,34031236601
7008.0,6046.0,0.0,46.0,732.0,184.0,34031236602
5964.0,4154.0,121.0,89.0,1165.0,435.0,34031264101
6525.0,4709.0,115.0,147.0,1152.0,402.0,34031264102
4355.0,2996.0,217.0,13.0,490.0,639.0,34031264200
2054.0,1874.0,0.0,5.0,149.0,26.0,34035052904
0.0,0.0,0.0,0.0,0.0,0.0,34033990000
4271.0,3488.0,0.0,55.0,516.0,212.0,34035050701
4959.0,2865.0,0.0,45.0,1382.0,667.0,34035050703
5501.0,4138.0,0.0,93.0,1017.0,253.0,34035052203
6058.0,4848.0,0.0,91.0,426.0,693.0,34035052903
6659.0,4326.0,45.0,25.0,1620.0,643.0,34035050704
4986.0,3898.0,0.0,56.0,793.0,239.0,34035052204
4589.0,2766.0,34.0,34.0,1102.0,653.0,34035053403
10910.0,6979.0,65.0,59.0,1968.0,1839.0,34035053404
4834.0,4306.0,0.0,7.0,445.0,76.0,34035053603
3438.0,2954.0,0.0,28.0,368.0,88.0,34035053604
5104.0,4057.0,0.0,22.0,747.0,278.0,34035053706
1568.0,526.0,115.0,7.0,370.0,550.0,34017016700
5316.0,2218.0,272.0,122.0,1069.0,1635.0,34017017000
6387.0,5454.0,122.0,34.0,348.0,429.0,34017018500
1178.0,902.0,43.0,19.0,89.0,125.0,34021001600
1717.0,1103.0,78.0,0.0,61.0,475.0,34021001900
4566.0,3003.0,0.0,43.0,455.0,1065.0,34021002601
2527.0,2233.0,0.0,29.0,178.0,87.0,34021003903
5314.0,3831.0,2.0,61.0,525.0,895.0,34021004204
5537.0,3298.0,10.0,65.0,1543.0,621.0,34021004306
5413.0,3849.0,6.0,3.0,698.0,857.0,34021004403
3664.0,2800.0,56.0,10.0,455.0,343.0,34021003601
3878.0,3620.0,77.0,38.0,118.0,25.0,34021001401
1873.0,1556.0,0.0,8.0,161.0,148.0,34021001402
6349.0,5563.0,146.0,123.0,428.0,89.0,34021003003
3281.0,2240.0,424.0,0.0,45.0,572.0,34021000100
4084.0,2724.0,93.0,62.0,402.0,803.0,34021000300
4672.0,2550.0,295.0,96.0,231.0,1500.0,34021000400
4380.0,3749.0,0.0,35.0,160.0,436.0,35001002900
5008.0,4488.0,0.0,37.0,58.0,425.0,35001003001
3432.0,3220.0,0.0,55.0,148.0,9.0,35001000128
5489.0,5042.0,16.0,67.0,222.0,142.0,35001000121
4403.0,4286.0,0.0,0.0,74.0,43.0,35001000123
3080.0,2760.0,0.0,91.0,114.0,115.0,35001000501
6785.0,6396.0,1.0,121.0,233.0,34.0,35001003735
2178.0,1935.0,0.0,38.0,27.0,178.0,35001003736
4747.0,4283.0,0.0,89.0,235.0,140.0,35001000502
2785.0,2422.0,11.0,101.0,149.0,102.0,35001003737
4868.0,4427.0,0.0,33.0,299.0,109.0,35001003738
7548.0,5197.0,13.0,46.0,617.0,1675.0,35001004734
2167.0,1442.0,0.0,3.0,136.0,586.0,35001004735
1529.0,885.0,0.0,0.0,147.0,497.0,35001004736
7459.0,6309.0,0.0,0.0,495.0,655.0,35001004733
7285.0,6554.0,12.0,43.0,281.0,395.0,35001004737
6132.0,5154.0,56.0,9.0,364.0,549.0,35001004738
7013.0,5325.0,0.0,74.0,345.0,1269.0,35001004739
7113.0,5683.0,164.0,0.0,257.0,1009.0,35001004740
7695.0,6578.0,32.0,179.0,147.0,759.0,35001004741
6181.0,5804.0,0.0,148.0,139.0,90.0,35001004742
2880.0,2759.0,0.0,40.0,68.0,13.0,35037958602
2955.0,2900.0,0.0,0.0,21.0,34.0,35037958601
3091.0,2743.0,39.0,59.0,177.0,73.0,35005000900
1608.0,1407.0,0.0,34.0,79.0,88.0,35005001200
4608.0,3987.0,0.0,45.0,342.0,234.0,35005000400
6510.0,5508.0,21.0,27.0,361.0,593.0,35005000300
3169.0,2569.0,0.0,0.0,243.0,357.0,35005001300
2516.0,2080.0,0.0,7.0,160.0,269.0,35005001400
4432.0,3549.0,0.0,18.0,294.0,571.0,35005000600
4553.0,3715.0,0.0,40.0,311.0,487.0,35005000700
6021.0,5616.0,0.0,113.0,184.0,108.0,35005000800
2020.0,1704.0,0.0,0.0,143.0,173.0,35005000500
3993.0,2765.0,0.0,116.0,198.0,914.0,35025000300
7168.0,6054.0,0.0,0.0,478.0,636.0,35025000600
2115.0,1628.0,0.0,20.0,104.0,363.0,35025000900
3412.0,2963.0,0.0,40.0,106.0,303.0,35025000800
4364.0,3599.0,0.0,9.0,134.0,622.0,35025001003
3461.0,2681.0,0.0,12.0,74.0,694.0,35025000100
3075.0,2145.0,0.0,46.0,206.0,678.0,35025000400
4091.0,2917.0,0.0,57.0,250.0,867.0,35025000200
4668.0,4011.0,0.0,16.0,270.0,371.0,35025001100
7207.0,6343.0,66.0,146.0,234.0,418.0,35025000502
1882.0,1795.0,0.0,6.0,28.0,53.0,35057963700
3689.0,3558.0,0.0,0.0,8.0,123.0,35007950500
3464.0,3402.0,9.0,8.0,16.0,29.0,35007950600
5200.0,4867.0,8.0,66.0,151.0,108.0,35007950700
5155.0,4585.0,12.0,7.0,144.0,407.0,35015000900
3956.0,3544.0,0.0,6.0,133.0,273.0,35015000402
5886.0,5532.0,0.0,65.0,167.0,122.0,35015000200
3394.0,3323.0,0.0,32.0,28.0,11.0,35015000401
4644.0,4456.0,0.0,0.0,66.0,122.0,35006974400
4964.0,4492.0,41.0,242.0,165.0,24.0,35053978100
3238.0,2842.0,82.0,45.0,89.0,180.0,35053978301
3615.0,3481.0,0.0,0.0,13.0,121.0,35053978303
2918.0,2605.0,0.0,12.0,50.0,251.0,35053978302
1180.0,1110.0,0.0,0.0,66.0,4.0,35053978200
4330.0,3903.0,14.0,114.0,123.0,176.0,35041000300
3519.0,3071.0,0.0,0.0,213.0,235.0,35041000200
4512.0,4166.0,0.0,104.0,47.0,195.0,35041000100
5377.0,4740.0,0.0,115.0,350.0,172.0,35028000200
3620.0,3172.0,0.0,13.0,299.0,136.0,35028000100
3478.0,2929.0,13.0,29.0,165.0,342.0,35028000400
5881.0,5603.0,0.0,43.0,235.0,0.0,35028000500
5834.0,5667.0,0.0,0.0,1.0,166.0,35039000300
4159.0,4042.0,0.0,6.0,60.0,51.0,35039000400
5247.0,5045.0,0.0,106.0,58.0,38.0,35039940800
3664.0,3406.0,0.0,1.0,98.0,159.0,35039000200
3510.0,3128.0,0.0,14.0,158.0,210.0,35039940700
3037.0,3016.0,0.0,0.0,20.0,1.0,35039000100
3662.0,3568.0,0.0,8.0,22.0,64.0,35039000500
2985.0,2239.0,24.0,9.0,185.0,528.0,35029000600
2268.0,1961.0,0.0,12.0,166.0,129.0,35029000300
4003.0,3238.0,0.0,0.0,178.0,587.0,35029000200
4949.0,3846.0,0.0,86.0,389.0,628.0,35029000400
2897.0,2738.0,0.0,11.0,113.0,35.0,35031945300
2431.0,2173.0,0.0,30.0,144.0,84.0,35031945400
6915.0,6195.0,260.0,0.0,287.0,173.0,35031945500
5295.0,5287.0,2.0,1.0,0.0,5.0,35031946000
4040.0,4038.0,0.0,0.0,0.0,2.0,35031943700
2364.0,2348.0,0.0,0.0,0.0,16.0,35031945700
7792.0,7761.0,0.0,0.0,0.0,31.0,35031940300
5748.0,5734.0,0.0,0.0,5.0,9.0,35031943600
6487.0,6027.0,15.0,10.0,142.0,293.0,35031945200
5477.0,5303.0,0.0,19.0,24.0,131.0,35031945600
3830.0,3790.0,1.0,0.0,14.0,25.0,35031943500
3890.0,3769.0,0.0,0.0,57.0,64.0,35047957200
4464.0,4254.0,12.0,15.0,65.0,118.0,35047957400
2742.0,2545.0,0.0,3.0,22.0,172.0,35047957300
6534.0,6341.0,17.0,61.0,33.0,82.0,35015001100
5915.0,5293.0,0.0,56.0,188.0,378.0,35015000700
6468.0,6351.0,0.0,20.0,76.0,21.0,35015000300
6992.0,6061.0,36.0,38.0,144.0,713.0,35015001000
6204.0,5976.0,0.0,27.0,120.0,81.0,35015000600
1734.0,1598.0,0.0,16.0,23.0,97.0,35015000100
3235.0,2997.0,0.0,27.0,55.0,156.0,35015000500
1964.0,1736.0,0.0,5.0,113.0,110.0,35015000800
2805.0,2705.0,0.0,18.0,40.0,42.0,35006974202
2060.0,2001.0,0.0,5.0,22.0,32.0,35011960100
4382.0,4290.0,0.0,22.0,10.0,60.0,35019961600
4351.0,3551.0,20.0,5.0,227.0,548.0,35029000500
5708.0,4774.0,0.0,11.0,333.0,590.0,35029000100
5042.0,3677.0,0.0,7.0,249.0,1109.0,35013001400
6496.0,5879.0,33.0,46.0,61.0,477.0,35013001500
2725.0,2107.0,0.0,17.0,330.0,271.0,35013001600
9096.0,7309.0,27.0,115.0,749.0,896.0,35013001701
1566.0,1200.0,0.0,23.0,125.0,218.0,35013001702
3037.0,2445.0,0.0,8.0,284.0,300.0,35013001703
2932.0,1695.0,0.0,29.0,551.0,657.0,35013001705
5375.0,3984.0,0.0,0.0,370.0,1021.0,35013001801
6890.0,4811.0,0.0,9.0,509.0,1561.0,35013001802
6946.0,4783.0,0.0,99.0,660.0,1404.0,35013001804
1137.0,1072.0,0.0,27.0,23.0,15.0,35013001900
4158.0,3849.0,0.0,113.0,86.0,110.0,35013000102
3451.0,3104.0,0.0,52.0,149.0,146.0,35013000300
2710.0,2203.0,0.0,0.0,188.0,319.0,35013000401
4935.0,4142.0,0.0,39.0,266.0,488.0,35013000402
2200.0,1718.0,0.0,16.0,151.0,315.0,35013000500
2531.0,2198.0,0.0,8.0,139.0,186.0,35013000600
5784.0,5052.0,0.0,16.0,320.0,396.0,35013000700
3624.0,3121.0,0.0,50.0,99.0,354.0,35013000800
6962.0,6062.0,0.0,52.0,232.0,616.0,35013000900
3121.0,2835.0,6.0,45.0,42.0,193.0,35013001000
3122.0,2953.0,0.0,27.0,80.0,62.0,35013001102
4172.0,3591.0,9.0,27.0,400.0,145.0,35001004743
5819.0,5361.0,0.0,110.0,237.0,111.0,35001004744
4654.0,4471.0,0.0,37.0,71.0,75.0,35061970404
3819.0,3385.0,13.0,23.0,125.0,273.0,35061970405
2170.0,2093.0,14.0,0.0,16.0,47.0,35051962401
1085.0,1085.0,0.0,0.0,0.0,0.0,35053940000
1712.0,1468.0,0.0,27.0,191.0,26.0,35061971300
3124.0,2842.0,0.0,0.0,123.0,159.0,35061971400
4710.0,4412.0,0.0,0.0,141.0,157.0,35045000708
2287.0,2085.0,0.0,30.0,45.0,127.0,35045000900
2705.0,2698.0,0.0,1.0,4.0,2.0,35045942801
6751.0,6724.0,0.0,12.0,0.0,15.0,35045942802
2745.0,2712.0,0.0,5.0,2.0,26.0,35045942803
5324.0,5254.0,0.0,0.0,40.0,30.0,35045943201
2137.0,2034.0,0.0,4.0,39.0,60.0,35045943300
1873.0,1778.0,0.0,0.0,38.0,57.0,35047957700
4363.0,4176.0,0.0,6.0,27.0,154.0,35047957500
6565.0,6443.0,0.0,10.0,26.0,86.0,35047957600
4137.0,3968.0,0.0,57.0,64.0,48.0,35047957800
2778.0,2564.0,0.0,48.0,49.0,117.0,35061970302
5044.0,4735.0,0.0,16.0,132.0,161.0,35061970401
4840.0,4523.0,38.0,0.0,96.0,183.0,35049001107
3875.0,3311.0,0.0,28.0,293.0,243.0,35049010304
3652.0,2889.0,0.0,22.0,73.0,668.0,35049001002
3261.0,2938.0,4.0,44.0,135.0,140.0,35049010400
1686.0,1478.0,4.0,9.0,54.0,141.0,35049001103
2140.0,1978.0,0.0,55.0,58.0,49.0,35049000600
459.0,447.0,0.0,6.0,6.0,0.0,35021000100
4563.0,4524.0,0.0,0.0,28.0,11.0,35033955200
912.0,763.0,0.0,0.0,64.0,85.0,35049001304
1023.0,981.0,0.0,8.0,34.0,0.0,35049010203
2159.0,1961.0,0.0,31.0,125.0,42.0,35049010204
1952.0,1736.0,0.0,35.0,109.0,72.0,35049010309
1349.0,1300.0,0.0,8.0,41.0,0.0,35049010310
4416.0,4145.0,15.0,152.0,76.0,28.0,35049010311
4592.0,4415.0,0.0,70.0,48.0,59.0,35049010312
2123.0,1874.0,6.0,4.0,103.0,136.0,35049010314
2446.0,2154.0,0.0,113.0,125.0,54.0,35049010315
1478.0,1386.0,22.0,0.0,33.0,37.0,35049010316
5841.0,4846.0,0.0,55.0,206.0,734.0,35049010601
3143.0,2908.0,10.0,94.0,117.0,14.0,35049010602
2112.0,2011.0,0.0,19.0,36.0,46.0,35049010603
3196.0,2626.0,8.0,48.0,260.0,254.0,35049010900
1468.0,1287.0,3.0,9.0,21.0,148.0,35049940400
1613.0,1576.0,0.0,10.0,8.0,19.0,35049940500
3333.0,3064.0,0.0,18.0,59.0,192.0,35049940600
2936.0,2518.0,3.0,9.0,96.0,310.0,35049940900
877.0,851.0,7.0,0.0,6.0,13.0,35049980000
3156.0,3019.0,0.0,21.0,93.0,23.0,35051962200
3258.0,3066.0,0.0,40.0,64.0,88.0,35051962300
2551.0,2387.0,0.0,0.0,74.0,90.0,35051962402
2216.0,2183.0,0.0,6.0,12.0,15.0,35055940000
9421.0,8738.0,16.0,57.0,222.0,388.0,35055940100
6474.0,5944.0,20.0,0.0,121.0,389.0,35057963600
6436.0,6033.0,0.0,110.0,192.0,101.0,35001004745
8590.0,8227.0,14.0,103.0,215.0,31.0,35001004746
5372.0,5161.0,26.0,16.0,83.0,86.0,35001004747
10784.0,10302.0,0.0,134.0,182.0,166.0,35001004748
4438.0,4168.0,0.0,135.0,56.0,79.0,35001004749
6026.0,5423.0,13.0,52.0,248.0,290.0,35001004750
3672.0,3423.0,0.0,45.0,164.0,40.0,35001004751
3943.0,3746.0,0.0,15.0,175.0,7.0,35001004752
3996.0,3813.0,0.0,43.0,108.0,32.0,35001004753
3123.0,2720.0,0.0,107.0,219.0,77.0,35001940500
11788.0,10709.0,34.0,166.0,518.0,361.0,35001940600
2704.0,2658.0,7.0,0.0,27.0,12.0,35001940700
3539.0,3446.0,0.0,25.0,68.0,0.0,35003976400
3463.0,3089.0,0.0,0.0,219.0,155.0,35005000201
3734.0,3375.0,0.0,25.0,128.0,206.0,35005000202
5652.0,5228.0,0.0,59.0,83.0,282.0,35005001001
4735.0,4519.0,0.0,49.0,167.0,0.0,35005001002
5558.0,4062.0,4.0,3.0,321.0,1168.0,35005001101
3789.0,3386.0,0.0,37.0,210.0,156.0,35005001102
3976.0,3964.0,0.0,0.0,10.0,2.0,35006946100
5418.0,5071.0,0.0,2.0,86.0,259.0,35006974700
5350.0,4913.0,9.0,179.0,105.0,144.0,35009000602
4444.0,4069.0,6.0,109.0,119.0,141.0,35009000303
6004.0,5611.0,76.0,16.0,152.0,149.0,35009000304
1082.0,1017.0,0.0,10.0,14.0,41.0,35009000601
4104.0,3619.0,0.0,26.0,178.0,281.0,35009000603
4873.0,3794.0,0.0,33.0,380.0,666.0,35013000103
5257.0,4351.0,27.0,20.0,211.0,648.0,35013000201
5001.0,4486.0,0.0,88.0,211.0,216.0,35013000104
5845.0,4869.0,100.0,77.0,288.0,511.0,35013000202
4260.0,3554.0,0.0,25.0,250.0,431.0,35013001103
5586.0,4887.0,0.0,44.0,94.0,561.0,35013001104
4850.0,4411.0,31.0,11.0,197.0,200.0,35013001203
4352.0,3633.0,15.0,121.0,260.0,323.0,35013001204
4530.0,4022.0,0.0,44.0,213.0,251.0,35013001205
7985.0,6729.0,20.0,154.0,365.0,717.0,35013001304
5059.0,4165.0,22.0,60.0,230.0,582.0,35013001305
12799.0,12050.0,0.0,85.0,325.0,339.0,35013001306
6107.0,4816.0,0.0,77.0,409.0,805.0,35013001307
4537.0,3018.0,0.0,97.0,783.0,639.0,35013001706
5733.0,3143.0,0.0,135.0,1038.0,1417.0,35013001707
3524.0,2329.0,0.0,47.0,376.0,772.0,35013001805
6104.0,4258.0,0.0,17.0,623.0,1206.0,35013001806
6581.0,4520.0,10.0,97.0,215.0,1739.0,35049001204
5477.0,3427.0,16.0,55.0,463.0,1516.0,35049001205
1748.0,1515.0,0.0,0.0,55.0,178.0,35049001301
2554.0,1931.0,8.0,32.0,99.0,484.0,35049001302
7419.0,6263.0,16.0,46.0,339.0,755.0,35049001303
4025.0,3551.0,16.0,72.0,343.0,43.0,35049000101
3130.0,2931.0,0.0,26.0,53.0,120.0,35049000800
2050.0,1890.0,30.0,34.0,96.0,0.0,35049001001
3347.0,2925.0,0.0,45.0,131.0,246.0,35049001102
6219.0,4025.0,11.0,49.0,326.0,1808.0,35049001202
1787.0,1669.0,0.0,12.0,69.0,37.0,35049000700
4175.0,3844.0,0.0,27.0,82.0,222.0,35059950200
2442.0,2273.0,0.0,59.0,85.0,25.0,35001000107
1992.0,1872.0,0.0,28.0,59.0,33.0,35001000112
1791.0,1655.0,0.0,10.0,44.0,82.0,35001000203
3565.0,3307.0,0.0,63.0,140.0,55.0,35001000402
3362.0,3113.0,8.0,52.0,100.0,89.0,35001000704
4187.0,3820.0,0.0,12.0,206.0,149.0,35001000712
5649.0,5330.0,0.0,48.0,79.0,192.0,35001000713
3406.0,3295.0,0.0,50.0,28.0,33.0,35001000115
4535.0,4122.0,19.0,173.0,221.0,0.0,35001000122
3956.0,3767.0,0.0,99.0,65.0,25.0,35001000124
5002.0,3689.0,0.0,170.0,522.0,621.0,35001000714
3024.0,2551.0,0.0,16.0,60.0,397.0,35001001102
2790.0,2358.0,0.0,13.0,97.0,322.0,35001001400
4067.0,3700.0,0.0,12.0,233.0,122.0,35001000129
4285.0,3884.0,0.0,91.0,143.0,167.0,35001000401
3013.0,2584.0,0.0,37.0,66.0,326.0,35001000208
1887.0,1799.0,15.0,30.0,42.0,1.0,35001000119
2991.0,2711.0,8.0,56.0,75.0,141.0,35001000120
3355.0,3048.0,0.0,84.0,153.0,70.0,35001000205
3885.0,2953.0,0.0,28.0,241.0,663.0,35001000604
1468.0,1368.0,0.0,36.0,58.0,6.0,35001002100
9017.0,7443.0,0.0,23.0,408.0,1143.0,35001002300
1047.0,1010.0,8.0,6.0,19.0,4.0,35001002600
7500.0,6829.0,0.0,105.0,182.0,384.0,35001003714
5795.0,5272.0,0.0,92.0,284.0,147.0,35001003719
3450.0,2999.0,0.0,17.0,116.0,318.0,35001004401
6633.0,4884.0,0.0,57.0,451.0,1241.0,35001004712
3789.0,3518.0,0.0,139.0,101.0,31.0,35001004729
5043.0,4650.0,16.0,21.0,154.0,202.0,35001003202
2070.0,1831.0,0.0,26.0,31.0,182.0,35001001800
4160.0,3792.0,0.0,153.0,50.0,165.0,35001002700
4343.0,3622.0,0.0,28.0,102.0,591.0,35001003400
5254.0,4916.0,0.0,10.0,198.0,130.0,35001003712
3919.0,3576.0,0.0,79.0,202.0,62.0,35001003715
5760.0,5468.0,0.0,17.0,196.0,79.0,35001003723
2426.0,2338.0,0.0,22.0,23.0,43.0,35035000603
4046.0,3460.0,35.0,332.0,89.0,130.0,35035000601
1946.0,1700.0,0.0,16.0,32.0,198.0,35035000200
1870.0,1629.0,0.0,15.0,47.0,179.0,35035000100
3911.0,3727.0,0.0,25.0,136.0,23.0,35035000401
7373.0,6156.0,0.0,85.0,409.0,723.0,35035000402
5037.0,4650.0,0.0,35.0,206.0,146.0,35035000500
2866.0,2589.0,0.0,45.0,106.0,126.0,35035000602
5514.0,5253.0,0.0,28.0,77.0,156.0,35035000700
5169.0,4954.0,0.0,21.0,68.0,126.0,35006974201
2784.0,2784.0,0.0,0.0,0.0,0.0,35006941500
3827.0,3400.0,19.0,76.0,206.0,126.0,35061970200
1328.0,1134.0,0.0,48.0,46.0,100.0,35061971100
4962.0,4617.0,0.0,14.0,161.0,170.0,35061970901
1856.0,1712.0,0.0,33.0,15.0,96.0,35061970902
6500.0,6199.0,0.0,20.0,201.0,80.0,35061970102
7136.0,6784.0,0.0,20.0,73.0,259.0,35061970700
7072.0,5330.0,0.0,21.0,625.0,1096.0,35061970301
4253.0,3390.0,37.0,17.0,230.0,579.0,35061970101
6486.0,6274.0,0.0,31.0,52.0,129.0,35061970303
4587.0,4546.0,0.0,14.0,14.0,13.0,35061971000
1058.0,1058.0,0.0,0.0,0.0,0.0,35061940300
5760.0,5684.0,0.0,0.0,22.0,54.0,35061970800
3630.0,3468.0,0.0,0.0,108.0,54.0,35057963201
3609.0,3451.0,0.0,37.0,42.0,79.0,35057963202
