B25033_001E,B25033_002E,B25033_003E,B25033_004E,B25033_005E,B25033_006E,B25033_007E,B25033_008E,B25033_009E,B25033_010E,B25033_011E,B25033_012E,B25033_013E,geoid
12619.0,8125.0,5329.0,0.0,58.0,2738.0,0.0,4494.0,2187.0,685.0,486.0,1106.0,30.0,13093
89387.0,40805.0,38690.0,254.0,0.0,1764.0,97.0,48582.0,22477.0,13806.0,10165.0,2099.0,35.0,13095
135213.0,94390.0,89513.0,219.0,228.0,4430.0,0.0,40823.0,22695.0,3391.0,12276.0,2461.0,0.0,13097
10420.0,6859.0,5150.0,6.0,0.0,1703.0,0.0,3561.0,1843.0,652.0,160.0,902.0,4.0,13099
4048.0,2635.0,1337.0,0.0,0.0,1298.0,0.0,1413.0,591.0,53.0,118.0,651.0,0.0,13101
54383.0,42191.0,34343.0,12.0,0.0,7798.0,38.0,12192.0,5235.0,898.0,1693.0,4366.0,0.0,13103
19286.0,13497.0,9750.0,3.0,0.0,3698.0,46.0,5789.0,2930.0,328.0,1000.0,1531.0,0.0,13105
21872.0,14333.0,11025.0,3.0,0.0,3284.0,21.0,7539.0,4906.0,977.0,147.0,1495.0,14.0,13107
10363.0,6437.0,4345.0,0.0,0.0,2092.0,0.0,3926.0,1689.0,539.0,162.0,1536.0,0.0,13109
23550.0,18224.0,15878.0,68.0,0.0,2234.0,44.0,5326.0,3532.0,433.0,385.0,976.0,0.0,13111
108038.0,88601.0,86082.0,182.0,331.0,1956.0,50.0,19437.0,12033.0,1363.0,4799.0,1242.0,0.0,13113
92137.0,57125.0,51713.0,139.0,120.0,5118.0,35.0,35012.0,20572.0,5579.0,5118.0,3743.0,0.0,13115
195588.0,164219.0,159327.0,135.0,284.0,4462.0,11.0,31369.0,22113.0,999.0,3299.0,4958.0,0.0,13117
21443.0,14844.0,9968.0,23.0,0.0,4819.0,34.0,6599.0,3177.0,700.0,307.0,2415.0,0.0,13119
950264.0,519760.0,483659.0,4077.0,29466.0,2537.0,21.0,430504.0,137073.0,39572.0,250844.0,2393.0,622.0,13121
28394.0,21189.0,15900.0,95.0,0.0,5148.0,46.0,7205.0,3701.0,562.0,390.0,2552.0,0.0,13123
2992.0,2268.0,1179.0,0.0,0.0,1089.0,0.0,724.0,315.0,18.0,12.0,379.0,0.0,13125
80430.0,49114.0,42609.0,301.0,586.0,5529.0,89.0,31316.0,16210.0,2958.0,7358.0,4790.0,0.0,13127
55265.0,34949.0,30843.0,61.0,138.0,3899.0,8.0,20316.0,10736.0,1949.0,3614.0,3992.0,25.0,13129
25055.0,13362.0,9935.0,11.0,0.0,3404.0,12.0,11693.0,6718.0,895.0,480.0,3600.0,0.0,13131
16121.0,11215.0,8655.0,0.0,19.0,2541.0,0.0,4906.0,2668.0,357.0,181.0,1700.0,0.0,13133
854232.0,569700.0,557466.0,1861.0,1657.0,8549.0,167.0,284532.0,148223.0,22663.0,106325.0,6980.0,341.0,13135
40664.0,30063.0,25109.0,0.0,0.0,4954.0,0.0,10601.0,5461.0,1044.0,1057.0,3039.0,0.0,13137
185694.0,122426.0,114246.0,557.0,590.0,6993.0,40.0,63268.0,32217.0,5280.0,14857.0,10914.0,0.0,13139
7008.0,5208.0,2890.0,19.0,0.0,2299.0,0.0,1800.0,868.0,186.0,163.0,583.0,0.0,13141
28185.0,20154.0,16424.0,0.0,0.0,3730.0,0.0,8031.0,4747.0,831.0,828.0,1625.0,0.0,13143
32306.0,26900.0,26087.0,7.0,22.0,784.0,0.0,5406.0,3959.0,394.0,225.0,828.0,0.0,13145
24650.0,17542.0,13576.0,44.0,5.0,3917.0,0.0,7108.0,3524.0,741.0,144.0,2673.0,26.0,13147
11474.0,8436.0,5356.0,31.0,0.0,3040.0,9.0,3038.0,1459.0,279.0,111.0,1151.0,38.0,13149
210543.0,153443.0,149798.0,66.0,25.0,3532.0,22.0,57100.0,37379.0,1711.0,15505.0,2505.0,0.0,13151
146000.0,94125.0,88229.0,28.0,213.0,5655.0,0.0,51875.0,27958.0,6413.0,11721.0,5783.0,0.0,13153
8850.0,6520.0,4828.0,24.0,96.0,1572.0,0.0,2330.0,1061.0,498.0,41.0,730.0,0.0,13155
60694.0,46941.0,41324.0,44.0,0.0,5573.0,0.0,13753.0,7285.0,1211.0,1588.0,3626.0,43.0,13157
13493.0,9782.0,8166.0,0.0,0.0,1616.0,0.0,3711.0,2645.0,218.0,103.0,745.0,0.0,13159
14866.0,10959.0,6497.0,0.0,0.0,4447.0,15.0,3907.0,2139.0,428.0,308.0,1032.0,0.0,13161
15791.0,10025.0,6553.0,0.0,0.0,3465.0,7.0,5766.0,2455.0,868.0,454.0,1989.0,0.0,13163
8840.0,5855.0,3823.0,0.0,0.0,2032.0,0.0,2985.0,1388.0,157.0,113.0,1327.0,0.0,13165
9235.0,6757.0,4581.0,0.0,0.0,2159.0,17.0,2478.0,1453.0,355.0,220.0,450.0,0.0,13167
28488.0,23097.0,19069.0,48.0,8.0,3972.0,0.0,5391.0,2926.0,503.0,362.0,1600.0,0.0,13169
16823.0,11600.0,9884.0,0.0,3.0,1713.0,0.0,5223.0,2895.0,870.0,522.0,936.0,0.0,13171
10106.0,6413.0,4512.0,0.0,0.0,1901.0,0.0,3693.0,1571.0,363.0,201.0,1558.0,0.0,13173
46740.0,29347.0,21716.0,12.0,44.0,7570.0,5.0,17393.0,9445.0,2026.0,1080.0,4842.0,0.0,13175
27660.0,19474.0,17765.0,0.0,28.0,1681.0,0.0,8186.0,4015.0,2130.0,734.0,1307.0,0.0,13177
62430.0,28451.0,24226.0,73.0,309.0,3767.0,76.0,33979.0,15402.0,8562.0,4999.0,5009.0,7.0,13179
7628.0,5848.0,3918.0,0.0,0.0,1930.0,0.0,1780.0,804.0,148.0,62.0,766.0,0.0,13181
16388.0,10969.0,5894.0,0.0,0.0,5055.0,20.0,5419.0,2064.0,149.0,272.0,2667.0,267.0,13183
109331.0,57660.0,50138.0,103.0,145.0,7263.0,11.0,51671.0,27808.0,7166.0,11735.0,4934.0,28.0,13185
29445.0,19382.0,15713.0,63.0,0.0,3557.0,49.0,10063.0,5802.0,870.0,1801.0,1590.0,0.0,13187
21244.0,13460.0,10730.0,21.0,0.0,2709.0,0.0,7784.0,4221.0,1049.0,690.0,1824.0,0.0,13189
13933.0,10443.0,6647.0,13.0,62.0,3713.0,8.0,3490.0,1535.0,772.0,448.0,735.0,0.0,13191
12290.0,7888.0,5417.0,0.0,18.0,2453.0,0.0,4402.0,2218.0,728.0,224.0,1232.0,0.0,13193
27986.0,19674.0,14741.0,0.0,0.0,4872.0,61.0,8312.0,4636.0,353.0,143.0,3180.0,0.0,13195
8652.0,6335.0,3655.0,0.0,0.0,2680.0,0.0,2317.0,567.0,475.0,243.0,1032.0,0.0,13197
21024.0,14293.0,12369.0,13.0,0.0,1871.0,40.0,6731.0,4229.0,313.0,399.0,1790.0,0.0,13199
5757.0,3568.0,2894.0,18.0,12.0,644.0,0.0,2189.0,1504.0,284.0,114.0,266.0,21.0,13201
20754.0,13687.0,9141.0,0.0,10.0,4536.0,0.0,7067.0,3402.0,1051.0,1031.0,1583.0,0.0,13205
25646.0,20007.0,16398.0,0.0,83.0,3526.0,0.0,5639.0,2395.0,938.0,1079.0,1227.0,0.0,13207
8229.0,5839.0,3750.0,0.0,0.0,2089.0,0.0,2390.0,1148.0,227.0,91.0,924.0,0.0,13209
17728.0,13463.0,11580.0,0.0,0.0,1871.0,12.0,4265.0,2540.0,458.0,86.0,1181.0,0.0,13211
39159.0,25992.0,18139.0,0.0,0.0,7838.0,15.0,13167.0,5775.0,1424.0,656.0,5312.0,0.0,13213
190160.0,96940.0,94879.0,431.0,491.0,1118.0,21.0,93220.0,48274.0,12677.0,30137.0,2132.0,0.0,13215
101192.0,69472.0,66035.0,477.0,59.0,2817.0,84.0,31720.0,22857.0,3987.0,3095.0,1781.0,0.0,13217
34185.0,27522.0,26557.0,103.0,0.0,862.0,0.0,6663.0,4530.0,1479.0,115.0,539.0,0.0,13219
14549.0,11086.0,8327.0,23.0,0.0,2712.0,24.0,3463.0,2036.0,326.0,258.0,843.0,0.0,13221
146768.0,116074.0,113454.0,78.0,0.0,2528.0,14.0,30694.0,22361.0,2429.0,4369.0,1535.0,0.0,13223
24810.0,16525.0,13859.0,24.0,0.0,2642.0,0.0,8285.0,3934.0,1194.0,2266.0,891.0,0.0,13225
29413.0,22172.0,18943.0,0.0,15.0,3190.0,24.0,7241.0,3977.0,382.0,954.0,1928.0,0.0,13227
18763.0,13961.0,9678.0,44.0,0.0,4222.0,17.0,4802.0,2040.0,637.0,182.0,1933.0,10.0,13229
17557.0,14713.0,13134.0,0.0,0.0,1579.0,0.0,2844.0,1737.0,219.0,259.0,629.0,0.0,13231
40855.0,27178.0,23507.0,62.0,0.0,3609.0,0.0,13677.0,8817.0,1738.0,1614.0,1508.0,0.0,13233
10051.0,5977.0,4279.0,0.0,0.0,1698.0,0.0,4074.0,2360.0,255.0,572.0,887.0,0.0,13235
21055.0,15767.0,11782.0,54.0,0.0,3931.0,0.0,5288.0,2372.0,210.0,605.0,2101.0,0.0,13237
2326.0,1690.0,819.0,0.0,0.0,860.0,11.0,636.0,343.0,0.0,0.0,293.0,0.0,13239
15892.0,11696.0,10349.0,2.0,59.0,1286.0,0.0,4196.0,2007.0,284.0,675.0,1187.0,43.0,13241
7108.0,4239.0,2908.0,0.0,0.0,1306.0,25.0,2869.0,2065.0,254.0,91.0,459.0,0.0,13243
192181.0,101114.0,92444.0,565.0,543.0,7557.0,5.0,91067.0,48219.0,13885.0,21259.0,7704.0,0.0,13245
86105.0,57820.0,55533.0,289.0,51.0,1947.0,0.0,28285.0,14251.0,5693.0,6599.0,1742.0,0.0,13247
5070.0,3236.0,2227.0,2.0,0.0,1007.0,0.0,1834.0,595.0,165.0,96.0,978.0,0.0,13249
13802.0,10044.0,6482.0,12.0,0.0,3540.0,10.0,3758.0,1897.0,495.0,270.0,1086.0,10.0,13251
8663.0,6174.0,4710.0,0.0,9.0,1455.0,0.0,2489.0,1712.0,195.0,145.0,437.0,0.0,13253
62606.0,36887.0,33768.0,95.0,0.0,2966.0,58.0,25719.0,16085.0,3431.0,4329.0,1874.0,0.0,13255
24880.0,18127.0,14506.0,54.0,0.0,3537.0,30.0,6753.0,2982.0,1255.0,302.0,2214.0,0.0,13257
4301.0,2670.0,1676.0,0.0,0.0,994.0,0.0,1631.0,824.0,277.0,89.0,441.0,0.0,13259
29371.0,17269.0,13847.0,107.0,59.0,3256.0,0.0,12102.0,5400.0,2806.0,2425.0,1471.0,0.0,13261
6470.0,5238.0,3130.0,0.0,0.0,2108.0,0.0,1232.0,573.0,102.0,153.0,404.0,0.0,13263
1712.0,1283.0,769.0,0.0,0.0,514.0,0.0,429.0,215.0,41.0,19.0,154.0,0.0,13265
19379.0,13150.0,7817.0,59.0,0.0,5274.0,0.0,6229.0,3158.0,741.0,224.0,2106.0,0.0,13267
8146.0,5491.0,3134.0,0.0,3.0,2354.0,0.0,2655.0,1255.0,369.0,123.0,908.0,0.0,13269
12518.0,7247.0,5045.0,0.0,0.0,2202.0,0.0,5271.0,2671.0,494.0,532.0,1574.0,0.0,13271
8890.0,4558.0,3660.0,0.0,0.0,898.0,0.0,4332.0,2988.0,636.0,322.0,386.0,0.0,13273
43936.0,26426.0,21988.0,97.0,134.0,4184.0,23.0,17510.0,8628.0,2839.0,2699.0,3344.0,0.0,13275
38948.0,22133.0,16624.0,148.0,0.0,5361.0,0.0,16815.0,7214.0,2748.0,2246.0,4607.0,0.0,13277
26745.0,16818.0,12318.0,79.0,0.0,4395.0,26.0,9927.0,5095.0,1831.0,1188.0,1813.0,0.0,13279
9988.0,7864.0,6785.0,0.0,38.0,1041.0,0.0,2124.0,1103.0,185.0,324.0,512.0,0.0,13281
6253.0,4390.0,2508.0,0.0,0.0,1882.0,0.0,1863.0,864.0,332.0,108.0,559.0,0.0,13283
67264.0,38880.0,36138.0,14.0,59.0,2669.0,0.0,28384.0,17351.0,3730.0,5448.0,1855.0,0.0,13285
7934.0,5502.0,4263.0,0.0,0.0,1239.0,0.0,2432.0,1008.0,165.0,271.0,988.0,0.0,13287
8422.0,6572.0,3821.0,0.0,4.0,2747.0,0.0,1850.0,1086.0,88.0,128.0,548.0,0.0,13289
21252.0,16643.0,15074.0,25.0,14.0,1457.0,73.0,4609.0,2366.0,67.0,540.0,1539.0,97.0,13291
25942.0,16254.0,13415.0,8.0,57.0,2765.0,9.0,9688.0,5760.0,1348.0,1163.0,1417.0,0.0,13293
66922.0,48231.0,42774.0,45.0,61.0,5310.0,41.0,18691.0,10407.0,2797.0,1723.0,3764.0,0.0,13295
85495.0,62242.0,59519.0,20.0,100.0,2603.0,0.0,23253.0,15122.0,3737.0,1606.0,2727.0,61.0,13297
33277.0,21165.0,16381.0,12.0,43.0,4726.0,3.0,12112.0,5777.0,1892.0,1976.0,2467.0,0.0,13299
5473.0,3624.0,2150.0,0.0,0.0,1474.0,0.0,1849.0,791.0,353.0,211.0,494.0,0.0,13301
19116.0,13198.0,8883.0,0.0,0.0,4315.0,0.0,5918.0,2565.0,785.0,431.0,2129.0,8.0,13303
27895.0,19289.0,13272.0,0.0,0.0,6006.0,11.0,8606.0,3603.0,1164.0,853.0,2986.0,0.0,13305
2715.0,2349.0,939.0,0.0,0.0,1410.0,0.0,366.0,147.0,48.0,5.0,166.0,0.0,13307
4349.0,2928.0,1406.0,0.0,0.0,1522.0,0.0,1421.0,727.0,143.0,97.0,454.0,0.0,13309
27370.0,20039.0,17076.0,20.0,347.0,2429.0,167.0,7331.0,4123.0,279.0,901.0,2028.0,0.0,13311
102317.0,66027.0,57556.0,602.0,483.0,7386.0,0.0,36290.0,16427.0,5221.0,8399.0,6243.0,0.0,13313
6923.0,4969.0,3319.0,32.0,0.0,1618.0,0.0,1954.0,1106.0,121.0,74.0,653.0,0.0,13315
9813.0,6824.0,5213.0,13.0,11.0,1587.0,0.0,2989.0,1699.0,472.0,282.0,536.0,0.0,13317
9274.0,7072.0,4938.0,0.0,0.0,2122.0,12.0,2202.0,1105.0,181.0,273.0,643.0,0.0,13319
20997.0,15364.0,9264.0,16.0,0.0,6084.0,0.0,5633.0,2009.0,718.0,387.0,2519.0,0.0,13321
188382.0,125068.0,120672.0,1129.0,2844.0,297.0,126.0,63314.0,46132.0,5718.0,11442.0,22.0,0.0,15001
947019.0,547362.0,451007.0,15487.0,79927.0,761.0,180.0,399657.0,196410.0,48396.0,154171.0,524.0,156.0,15003
74.0,2.0,2.0,0.0,0.0,0.0,0.0,72.0,49.0,10.0,13.0,0.0,0.0,15005
68884.0,43389.0,40770.0,1440.0,1101.0,78.0,0.0,25495.0,18307.0,3858.0,3330.0,0.0,0.0,15007
158168.0,96721.0,87442.0,3551.0,5518.0,139.0,71.0,61447.0,36327.0,9382.0,15648.0,90.0,0.0,15009
409910.0,280409.0,271227.0,1074.0,841.0,7051.0,216.0,129501.0,75348.0,21593.0,25142.0,7357.0,61.0,16001
3809.0,2832.0,2454.0,36.0,0.0,338.0,4.0,977.0,595.0,123.0,85.0,174.0,0.0,16003
81267.0,56373.0,52063.0,561.0,33.0,3701.0,15.0,24894.0,10079.0,8219.0,4447.0,2149.0,0.0,16005
5900.0,4668.0,4408.0,0.0,0.0,260.0,0.0,1232.0,951.0,110.0,110.0,61.0,0.0,16007
9002.0,6403.0,4663.0,6.0,0.0,1713.0,21.0,2599.0,1435.0,240.0,185.0,694.0,45.0,16009
45117.0,33275.0,29080.0,14.0,0.0,4139.0,42.0,11842.0,7404.0,2455.0,716.0,1267.0,0.0,16011
20949.0,13823.0,11701.0,1063.0,288.0,766.0,5.0,7126.0,3965.0,1228.0,1041.0,892.0,0.0,16013
6809.0,5590.0,4862.0,10.0,0.0,675.0,43.0,1219.0,980.0,1.0,17.0,221.0,0.0,16015
40618.0,29600.0,25348.0,87.0,90.0,3821.0,254.0,11018.0,6569.0,835.0,1883.0,1712.0,19.0,16017
106260.0,78862.0,75678.0,241.0,396.0,2543.0,4.0,27398.0,13313.0,6050.0,5169.0,2866.0,0.0,16019
10861.0,8294.0,7055.0,0.0,102.0,1130.0,7.0,2567.0,1820.0,78.0,197.0,472.0,0.0,16021
2612.0,2076.0,1787.0,0.0,0.0,289.0,0.0,536.0,335.0,57.0,38.0,106.0,0.0,16023
1052.0,580.0,507.0,0.0,0.0,73.0,0.0,472.0,412.0,5.0,0.0,55.0,0.0,16025
195799.0,135412.0,123804.0,136.0,19.0,11399.0,54.0,60387.0,39060.0,9841.0,5515.0,5939.0,32.0,16027
6697.0,5304.0,4964.0,0.0,5.0,321.0,14.0,1393.0,942.0,296.0,20.0,135.0,0.0,16029
22925.0,16354.0,14700.0,21.0,0.0,1627.0,6.0,6571.0,4063.0,776.0,647.0,1085.0,0.0,16031
881.0,481.0,384.0,0.0,0.0,97.0,0.0,400.0,113.0,27.0,14.0,246.0,0.0,16033
7485.0,5829.0,4581.0,62.0,0.0,1173.0,13.0,1656.0,994.0,173.0,210.0,279.0,0.0,16035
4121.0,3299.0,2826.0,8.0,18.0,423.0,24.0,822.0,533.0,31.0,51.0,207.0,0.0,16037
25398.0,15167.0,12574.0,86.0,37.0,2430.0,40.0,10231.0,7309.0,1334.0,446.0,1131.0,11.0,16039
12856.0,10221.0,9943.0,0.0,2.0,276.0,0.0,2635.0,1912.0,519.0,64.0,140.0,0.0,16041
12334.0,10118.0,8732.0,18.0,0.0,1353.0,15.0,2216.0,1316.0,327.0,80.0,493.0,0.0,16043
16583.0,11912.0,10757.0,0.0,96.0,1041.0,18.0,4671.0,3453.0,303.0,532.0,383.0,0.0,16045
15141.0,9879.0,8401.0,72.0,0.0,1402.0,4.0,5262.0,3681.0,227.0,230.0,1119.0,5.0,16047
15692.0,12379.0,10592.0,22.0,13.0,1630.0,122.0,3313.0,2065.0,276.0,267.0,705.0,0.0,16049
26729.0,22397.0,19833.0,0.0,0.0,2564.0,0.0,4332.0,2328.0,910.0,678.0,416.0,0.0,16051
22492.0,14064.0,12506.0,1.0,0.0,1557.0,0.0,8428.0,5086.0,575.0,498.0,2269.0,0.0,16053
143366.0,99503.0,89125.0,823.0,816.0,8611.0,128.0,43863.0,25679.0,7750.0,7369.0,3020.0,45.0,16055
35063.0,20764.0,17750.0,361.0,147.0,2506.0,0.0,14299.0,4373.0,2971.0,6294.0,661.0,0.0,16057
7568.0,5679.0,4837.0,0.0,0.0,842.0,0.0,1889.0,1219.0,282.0,145.0,243.0,0.0,16059
3750.0,2739.0,2320.0,0.0,2.0,367.0,50.0,1011.0,661.0,112.0,45.0,193.0,0.0,16061
5217.0,3611.0,2558.0,11.0,3.0,1039.0,0.0,1606.0,1137.0,45.0,41.0,383.0,0.0,16063
37126.0,18320.0,16561.0,241.0,54.0,1464.0,0.0,18806.0,4069.0,4660.0,9495.0,582.0,0.0,16065
20197.0,14248.0,12589.0,16.0,21.0,1622.0,0.0,5949.0,3610.0,971.0,526.0,821.0,21.0,16067
38709.0,27926.0,25806.0,111.0,9.0,1978.0,22.0,10783.0,4632.0,3002.0,2187.0,939.0,23.0,16069
4212.0,3429.0,3169.0,0.0,0.0,260.0,0.0,783.0,602.0,75.0,28.0,78.0,0.0,16071
11208.0,7768.0,6330.0,0.0,0.0,1419.0,19.0,3440.0,2174.0,250.0,177.0,839.0,0.0,16073
22548.0,17533.0,15496.0,0.0,0.0,1996.0,41.0,5015.0,3344.0,630.0,368.0,673.0,0.0,16075
7658.0,5058.0,4212.0,0.0,0.0,820.0,26.0,2600.0,1831.0,217.0,251.0,301.0,0.0,16077
12316.0,8337.0,7309.0,21.0,46.0,932.0,29.0,3979.0,2746.0,448.0,518.0,250.0,17.0,16079
10285.0,7298.0,6564.0,94.0,43.0,597.0,0.0,2987.0,1590.0,811.0,138.0,448.0,0.0,16081
78769.0,52385.0,49645.0,67.0,116.0,2557.0,0.0,26384.0,16794.0,4445.0,3208.0,1937.0,0.0,16083
9535.0,6476.0,5654.0,76.0,21.0,710.0,15.0,3059.0,2643.0,226.0,141.0,49.0,0.0,16085
9871.0,7260.0,6512.0,28.0,7.0,713.0,0.0,2611.0,1661.0,328.0,296.0,326.0,0.0,16087
65617.0,49508.0,47310.0,286.0,24.0,1888.0,0.0,16109.0,8079.0,4269.0,3043.0,671.0,47.0,17001
7011.0,4790.0,3651.0,31.0,0.0,1064.0,44.0,2221.0,786.0,272.0,822.0,341.0,0.0,17003
15771.0,11896.0,10547.0,14.0,0.0,1335.0,0.0,3875.0,2692.0,442.0,323.0,403.0,15.0,17005
53528.0,43748.0,41232.0,341.0,79.0,2096.0,0.0,9780.0,4942.0,1630.0,2175.0,1033.0,0.0,17007
5196.0,3992.0,3476.0,16.0,0.0,500.0,0.0,1204.0,533.0,208.0,439.0,24.0,0.0,17009
33683.0,26255.0,25588.0,77.0,6.0,584.0,0.0,7428.0,4941.0,1364.0,1016.0,98.0,9.0,17011
4881.0,3815.0,3507.0,7.0,0.0,301.0,0.0,1066.0,686.0,176.0,72.0,132.0,0.0,17013
14684.0,11336.0,10917.0,101.0,14.0,304.0,0.0,3348.0,2126.0,531.0,477.0,214.0,0.0,17015
13055.0,9633.0,8690.0,84.0,19.0,840.0,0.0,3422.0,2161.0,412.0,321.0,528.0,0.0,17017
189798.0,109715.0,102355.0,1029.0,1208.0,5123.0,0.0,80083.0,27106.0,10095.0,40818.0,2064.0,0.0,17019
32362.0,24936.0,24068.0,39.0,65.0,764.0,0.0,7426.0,4809.0,1337.0,895.0,385.0,0.0,17021
15928.0,11892.0,10775.0,0.0,0.0,1110.0,7.0,4036.0,2084.0,948.0,430.0,574.0,0.0,17023
13232.0,10457.0,8600.0,8.0,3.0,1841.0,5.0,2775.0,1520.0,369.0,218.0,668.0,0.0,17025
35864.0,29947.0,28263.0,13.0,19.0,1650.0,2.0,5917.0,3357.0,725.0,711.0,1124.0,0.0,17027
48754.0,31647.0,29339.0,79.0,154.0,2075.0,0.0,17107.0,7628.0,4460.0,4416.0,603.0,0.0,17029
5147238.0,3091868.0,2430810.0,321116.0,315255.0,24447.0,240.0,2055370.0,411663.0,774338.0,858708.0,9821.0,840.0,17031
18083.0,14556.0,13147.0,42.0,85.0,1267.0,15.0,3527.0,2397.0,361.0,336.0,427.0,6.0,17033
10817.0,8716.0,7706.0,0.0,0.0,1010.0,0.0,2101.0,1193.0,459.0,69.0,380.0,0.0,17035
98583.0,61006.0,57906.0,546.0,155.0,2399.0,0.0,37577.0,17146.0,5964.0,14371.0,91.0,5.0,17037
16131.0,12902.0,12565.0,39.0,2.0,296.0,0.0,3229.0,1643.0,495.0,665.0,426.0,0.0,17039
19642.0,15370.0,14717.0,258.0,8.0,387.0,0.0,4272.0,2729.0,677.0,654.0,212.0,0.0,17041
917990.0,702077.0,662429.0,9600.0,28785.0,999.0,264.0,215913.0,73213.0,19792.0,122235.0,582.0,91.0,17043
17673.0,13275.0,12854.0,6.0,0.0,415.0,0.0,4398.0,2763.0,510.0,483.0,642.0,0.0,17045
6593.0,5635.0,4561.0,0.0,13.0,1061.0,0.0,958.0,660.0,111.0,55.0,132.0,0.0,17047
33861.0,27824.0,25780.0,96.0,11.0,1937.0,0.0,6037.0,3131.0,958.0,1458.0,490.0,0.0,17049
20443.0,16876.0,14246.0,8.0,11.0,2611.0,0.0,3567.0,2382.0,381.0,340.0,464.0,0.0,17051
13428.0,10097.0,9882.0,0.0,0.0,215.0,0.0,3331.0,2518.0,325.0,415.0,73.0,0.0,17053
39225.0,29402.0,25607.0,83.0,23.0,3687.0,2.0,9823.0,6607.0,1696.0,916.0,604.0,0.0,17055
34096.0,25843.0,25089.0,96.0,14.0,644.0,0.0,8253.0,5560.0,984.0,1451.0,258.0,0.0,17057
2753.0,1926.0,1874.0,15.0,0.0,37.0,0.0,827.0,712.0,38.0,47.0,30.0,0.0,20109
32255.0,20585.0,18840.0,73.0,24.0,1648.0,0.0,11670.0,6149.0,2035.0,2996.0,490.0,0.0,20111
27974.0,22227.0,21143.0,167.0,106.0,811.0,0.0,5747.0,3297.0,756.0,1120.0,574.0,0.0,20113
11530.0,9227.0,8869.0,31.0,20.0,307.0,0.0,2303.0,1817.0,220.0,169.0,92.0,5.0,20115
9831.0,7651.0,7418.0,9.0,0.0,224.0,0.0,2180.0,1485.0,162.0,465.0,68.0,0.0,20117
4256.0,2931.0,2765.0,1.0,0.0,165.0,0.0,1325.0,1122.0,81.0,20.0,102.0,0.0,20119
31976.0,25859.0,24737.0,23.0,0.0,1099.0,0.0,6117.0,3825.0,1167.0,904.0,221.0,0.0,20121
6034.0,4497.0,4408.0,9.0,4.0,76.0,0.0,1537.0,1074.0,319.0,126.0,18.0,0.0,20123
33226.0,23453.0,22076.0,20.0,0.0,1332.0,25.0,9773.0,6795.0,805.0,1515.0,658.0,0.0,20125
5676.0,4481.0,4211.0,4.0,0.0,266.0,0.0,1195.0,899.0,29.0,111.0,156.0,0.0,20127
3014.0,2245.0,1826.0,1.0,0.0,418.0,0.0,769.0,487.0,70.0,15.0,196.0,1.0,20129
9846.0,7845.0,7493.0,11.0,101.0,240.0,0.0,2001.0,1450.0,297.0,163.0,91.0,0.0,20131
15974.0,11870.0,10837.0,11.0,55.0,954.0,13.0,4104.0,3199.0,530.0,204.0,171.0,0.0,20133
3020.0,2402.0,2235.0,24.0,0.0,143.0,0.0,618.0,369.0,39.0,151.0,59.0,0.0,20135
4742.0,3935.0,3766.0,0.0,0.0,169.0,0.0,807.0,555.0,13.0,196.0,43.0,0.0,20137
15879.0,12132.0,10835.0,85.0,0.0,1198.0,14.0,3747.0,2509.0,320.0,466.0,452.0,0.0,20139
3677.0,2823.0,2728.0,17.0,0.0,78.0,0.0,854.0,693.0,118.0,36.0,7.0,0.0,20141
5953.0,5093.0,4722.0,8.0,0.0,363.0,0.0,860.0,650.0,49.0,102.0,45.0,14.0,20143
5919.0,4293.0,4245.0,0.0,0.0,48.0,0.0,1626.0,1104.0,245.0,105.0,172.0,0.0,20145
5390.0,4250.0,4067.0,15.0,5.0,158.0,5.0,1140.0,899.0,105.0,91.0,45.0,0.0,20147
22301.0,18098.0,16739.0,5.0,2.0,1258.0,94.0,4203.0,3010.0,624.0,225.0,344.0,0.0,20149
9337.0,6853.0,6209.0,114.0,11.0,509.0,10.0,2484.0,1736.0,296.0,322.0,130.0,0.0,20151
2504.0,1802.0,1741.0,3.0,0.0,58.0,0.0,702.0,655.0,20.0,18.0,9.0,0.0,20153
61278.0,42755.0,40942.0,204.0,50.0,1524.0,35.0,18523.0,12313.0,2468.0,2913.0,829.0,0.0,20155
4704.0,3720.0,3605.0,0.0,6.0,109.0,0.0,984.0,706.0,45.0,185.0,48.0,0.0,20157
9395.0,7088.0,6843.0,0.0,0.0,237.0,8.0,2307.0,1578.0,410.0,128.0,191.0,0.0,20159
65947.0,27930.0,25698.0,198.0,75.0,1959.0,0.0,38017.0,16177.0,6154.0,14333.0,1353.0,0.0,20161
5028.0,4001.0,3910.0,0.0,0.0,91.0,0.0,1027.0,838.0,48.0,115.0,26.0,0.0,20163
3118.0,2553.0,2510.0,0.0,0.0,43.0,0.0,565.0,464.0,60.0,24.0,17.0,0.0,20165
6867.0,5317.0,5162.0,24.0,0.0,129.0,2.0,1550.0,1201.0,64.0,274.0,11.0,0.0,20167
54184.0,37191.0,34989.0,179.0,12.0,2011.0,0.0,16993.0,10626.0,2718.0,2664.0,985.0,0.0,20169
4847.0,3871.0,3652.0,0.0,0.0,219.0,0.0,976.0,757.0,88.0,59.0,72.0,0.0,20171
499916.0,338298.0,322890.0,1871.0,798.0,12691.0,48.0,161618.0,89785.0,24761.0,41334.0,5738.0,0.0,20173
